"","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12"
"b=0.275",16.0860085957776,24.2701742186778,25.2392198537095,25.647064707749,26.7996877109306,31.1034343367354,38.9730599839257,44.8818340148313,54.8895582252278,61.8179031353888,67.3178779718418,72.850693050455
"b=0.28",16.4196648845728,23.6473230632383,24.144039868449,25.6953452961221,28.0992064354591,31.6585849611302,37.9534120656126,44.1239297694417,56.703383153143,60.7297786707784,71.2485732675376,74.1215014289337
"b=0.285",16.4202848867184,22.3332224714413,24.0383088537417,25.4796005532097,28.9293291626524,33.3312031235938,39.6267951681031,47.4313661162218,55.4841899729069,62.0087640780814,65.3794231211305,76.111748782484
"b=0.29",16.2633054226813,22.6864927468964,24.9355111410534,26.5513880678734,30.498853370418,35.446769503468,39.9208650355211,48.0219795913446,58.1232704482908,64.0120667565243,70.4574453543942,80.2895631150764
"b=0.295",16.6374481000552,24.1677087530409,25.8802551181666,26.570287303188,29.2666695573692,35.9421085656711,43.3872321500944,52.334701881364,56.7418438242757,64.2327596451643,67.7534260282404,76.9334306854808
"b=0.3",17.0023467826311,24.3541925648224,25.1100155252126,27.4287304169039,30.6834852047594,39.9619332721013,43.6324932866675,49.6216034737336,59.1851099976845,65.8616943313162,68.4393010667881,80.4175050728221
"b=0.305",17.0833057734756,25.619426515002,25.9368066149677,28.4157642709216,30.5036188463767,38.8526023105511,43.2987622178895,52.1658813083252,57.0557397305806,60.5272586194561,68.0764610036892,76.4426680440994
"b=0.31",17.7715867098685,25.1968564196982,25.8153086175959,29.6320848315542,32.6677893699946,38.2150370603944,44.9850642786778,53.8050740614103,60.2122082284029,60.5935292160067,78.6857916457812,79.2711939729442
"b=0.315",17.7017048503864,25.0418214689405,26.3188898681482,29.426624007668,32.6712527296888,42.910083976953,46.6694715221611,46.786311533645,54.7427995219081,63.5258166847561,75.1724561129069,73.7450855746397
"b=0.32",18.3563422953381,26.1439002597621,25.7541949938559,29.4372367044454,33.2288195910638,45.5563079628979,49.5571027323367,49.1752247196122,62.1029635476258,65.3167415645739,80.9281805885232,75.8622605934096
"b=0.325",18.7228231877954,25.856942193097,26.2850865775218,29.8602313541342,32.4062889831098,42.7184677402129,48.1351063482763,53.7773407880313,66.8729948895828,71.1047718960367,77.1725666503837,80.4013258255196
"b=0.33",18.6668774184179,26.7255000556848,27.0301619529127,30.9631002220237,34.8683432414826,43.7384712422914,47.1146190784555,59.1141016679172,66.1351243716392,67.8268805203547,77.8178511674771,81.6413454436396
"b=0.335",19.1742004699576,27.3427962072318,28.7625543338586,31.2009160778711,35.8927795285948,45.94195781392,48.4917953701539,56.5864457330463,62.80504301444,67.4606568839375,77.3633544549364,85.2710530760499
"b=0.34",20.0899014010524,27.1561256050632,31.2504658514579,32.9553942732062,35.1253528159452,46.9062700348591,51.0277410643761,59.4359243396251,65.5638855587941,72.6404767371296,78.4731137007598,81.6568771665058
"b=0.345",20.8167756889003,28.2733805489658,28.6917917655491,34.5227158576003,37.702648237061,47.5494342643533,53.9761342956518,56.7564113823305,65.710124254607,78.377392712692,80.6460659765288,85.1299023501913
"b=0.35",21.07202856178,28.4712429643617,29.5046828390953,31.4608230927351,36.5883550159923,46.8169975800983,53.7073702350799,58.889112268532,67.3123781067062,68.9755249090221,77.1570344708854,91.7276107581964
"b=0.355",21.1374510098482,27.5065224729557,29.6103208276754,34.6818166243427,39.3376228260143,47.636358943883,53.7070964652689,62.846971019529,68.84429950959,71.2371636883455,80.6728838324499,90.1280179972422
"b=0.36",21.4717904896615,29.3753679088633,28.6274557752663,33.9538956224953,39.5313459429508,50.6706955603507,55.9720021481138,61.3971901415383,68.0349673292219,79.6731170768091,85.4617725399492,91.7038902793384
"b=0.365",20.6800961370431,29.3878859756794,28.2393072533513,35.1938480103362,37.6897932285667,51.0463706093349,60.2553039622429,66.6610957725027,69.9200630859528,81.0429418596261,87.8501469750806,94.2829737210351
"b=0.37",21.1043157594844,30.3363836558246,30.7890966594794,35.3942899030092,39.2357921070374,53.9665956852498,64.3122573522278,69.9725032075158,75.3571549292043,81.1236402463981,81.5797152749693,91.2884867198397
"b=0.375",21.0739387178593,29.4133433546925,32.3374578007334,37.8667930362629,40.6538881790497,56.5748267800148,68.4041279613144,63.8280186522503,73.8608324529081,81.5988215672628,93.0592170552823,99.6770348477642
"b=0.38",21.4777561553457,28.6311741784105,30.5377613146425,37.2520566727643,39.9992590506954,55.942929880437,72.6023501088229,69.6274166534454,72.8033930095208,82.7077769578125,91.8242061504821,97.8925526563475
"b=0.385",22.4184937535578,27.6381184405577,30.6765080594544,36.5073876069775,45.4736069169414,58.2400213905564,68.7662020937412,70.5500978157964,70.415320400194,81.5403299066632,92.7105312721886,102.472560813766
"b=0.39",22.9955345203758,30.2901650732299,29.5775518985071,38.1996564845358,45.3080467986109,59.3983820009126,69.0804467034603,68.5625573545542,83.5096417464039,82.482135103385,94.1147959575572,106.315564559779
"b=0.395",22.9990233570728,30.4033140692807,30.5461025248828,38.0135733892722,45.7705608179361,55.5243906799601,71.3835153097275,75.5525693796083,82.4893445495166,89.5437604432766,97.9456504870549,108.214636259223
"b=0.4",23.3171985213279,30.7146739325444,30.1192932708254,39.2288623918665,46.747524563071,61.5897566199096,71.6166951270584,74.7353614810891,87.6182517414907,88.7153877695712,95.2771520399403,102.91579498732
"b=0.405",23.1317100909258,31.8691834857233,31.2207269205701,41.1108770437219,48.5291550351263,59.6892992198331,72.9073674650605,77.4353136026718,89.2983822832731,95.1373248293146,98.8800916488543,103.931558439748
"b=0.41",23.5774940674289,32.1657821749459,30.8238646270879,42.2591541831622,47.8328995246834,60.7193601759537,71.2884006682911,78.3012545836166,82.8873157719923,96.5830474026002,103.617197698137,109.864840614218
"b=0.415",24.2537755892978,32.2395269289338,32.2396406115136,42.7664844054218,48.7329540559305,61.09018299391,68.0677267300499,85.9309242293775,86.0727764846311,103.343422540908,111.94423442197,123.250574362362
"b=0.42",24.1692517274426,34.0879456581843,33.9076783527306,44.8003384172019,52.4523011984781,65.0599391732667,71.7893607610861,81.0241879402881,91.014209680405,95.2821253911178,111.412469544357,122.540332282568
"b=0.425",25.0384711359648,33.3237656242227,35.0314123719653,46.6212975132032,53.7920330730464,67.8654178875574,75.642358714756,82.7820067816595,92.8424698399893,99.6367324521859,114.971631104168,117.387307450678
"b=0.43",25.3082721243409,31.4291699178139,36.360574420859,47.8590890753476,49.4820852200166,68.3419008548627,80.0611957103926,88.6918041485987,95.7170785877604,116.723244096858,123.774197235165,123.2138488156
"b=0.435",25.6209771341135,33.3834792091626,35.2593077819916,47.7582586119646,53.054335385684,74.3182374183267,85.778442266304,98.1293182457167,102.215599483355,113.285049547409,122.968120012034,121.525944595537
"b=0.44",25.6877762177337,34.6139514205569,37.1555957259975,49.0854695983652,53.3589780788462,74.0053379468735,78.959972742309,95.5470504349451,108.204306108198,112.189181032232,124.09942566027,126.402651704911
"b=0.445",26.0194217291458,33.8570929370648,38.3671887251768,55.5594435901903,57.6544748357888,78.2121945329889,92.0291224317238,105.142723816219,116.51091021245,125.516175781517,126.646654243619,139.46528009839
"b=0.45",25.6421899107527,32.9874361411052,34.463425683718,53.5863632298074,59.9808136771171,81.597462657449,90.4276466923008,105.605029612341,116.006995099138,124.433816917918,123.838792996648,137.468642647321
"b=0.455",25.4415823001764,33.7268276659429,36.426979716996,56.1649264057171,62.8641542185882,79.7426489030746,84.6824931282259,102.067310015197,111.087970637376,119.869955299296,136.267534693457,138.214521130106
"b=0.46",26.9267658277825,34.2512169278517,35.2317370689184,54.5339149638797,62.9756882463445,84.0623102941882,92.7268251120854,109.994983680508,124.749991390251,126.760125862152,135.754353824913,141.309617463161
"b=0.465",27.1517100478474,34.4963590656576,37.5212396448549,55.5919148487623,62.1115327871286,83.2541038207277,96.2313939815516,101.791004636145,122.965387705636,135.773464875567,139.864515474058,149.044058465442
"b=0.47",27.7924049357338,35.0355325653703,38.0482701072649,57.2257029694794,64.4741327777183,81.4452079182398,91.3041124675511,107.505693363074,125.035325835544,127.192413362653,136.994610089468,156.615914297358
"b=0.475",26.3460094991059,37.2320198777658,38.9378091714282,60.1908744709272,64.3561825225292,85.9800744364783,93.0722688779628,113.820654630007,123.659569711911,134.433058352352,140.016489295025,164.882597854467
"b=0.48",27.1147870647242,36.9078185968842,38.3633692134718,60.1290605087459,65.4797592325333,86.2938004858401,95.4451988492054,113.582376497493,128.039360441669,134.419149802619,149.133092170723,165.910768793663
"b=0.485",26.2715754223435,37.2886347980444,39.4708778969159,61.4005621579457,69.87837452281,88.6770101516378,96.6873055869751,116.067126548036,128.172828232906,135.570810457369,150.460340132267,155.399015050222
"b=0.49",27.4308718650157,36.4771284226397,37.5856619965336,59.2970678261432,70.911716883519,85.4743195993801,103.090549604854,121.410677024341,128.464618683818,131.473163313862,147.126941530439,172.37144998148
"b=0.495",28.0828511908795,36.9770456442655,38.207627953396,60.2220922347062,70.9159456020036,85.2018098216576,105.252506556408,117.16451311358,132.202234626593,138.040617342502,156.089180910175,172.829725063895
"b=0.5",28.3602261913228,38.7808219505559,37.7053692390519,61.2122169522992,69.3513654508196,82.8802122036855,105.466802247448,115.377282640573,130.175611365689,145.997966789976,159.498928087086,165.49925169411
"b=0.505",28.414753843028,37.6226703098557,39.1799950200093,62.1747933096637,69.1915281772779,86.7981722542749,100.086839267747,110.628131892782,125.314638394421,147.35202725673,165.011143930798,170.966835091976
"b=0.51",29.011820513927,37.9162969127103,39.0557919117228,60.2151310694111,69.0021757961608,81.3215361275631,97.8246573802355,114.329840747246,131.427270499569,162.361380686123,163.271101407757,164.417410344765
"b=0.515",28.707102367042,38.5041247609294,40.0574956208692,60.8644159848775,68.0157834949214,90.4422424170805,100.203937598016,115.948057388476,125.352781672667,144.038571461946,161.797253269489,180.273478977638
"b=0.52",28.9359223224032,37.5611760759435,38.3476639393314,61.0397681688524,67.1642430085139,84.7681913819526,102.823601673631,120.131586467265,130.596739943969,143.829252525792,161.991364484848,180.242345351727
"b=0.525",28.4128845101701,38.2531779389998,40.6777382787323,59.6721177647321,71.7292583219556,91.3310938995339,103.392464575843,119.816152600215,129.705669243926,142.672178734006,162.854061687301,172.363151299885
"b=0.53",29.7917960370067,37.5107231979433,40.3489554472411,56.5428854068022,69.5552998651698,88.662122343563,92.4526290278795,115.032912630083,134.17273129104,135.856874855362,150.093391076143,162.150709143577
"b=0.535",30.1875915022575,38.2077513520174,41.4239933770551,60.5717195222348,68.6950548087026,87.470045711201,93.0162118373653,111.286646827235,129.437960036742,134.653666897598,150.401132215846,172.730549215964
"b=0.54",30.976612917329,38.8033524439264,42.185830848593,57.7038686194639,66.4820850082289,92.011780217942,92.7037242295859,120.59684109285,135.785798187661,143.527774843193,155.83069380145,170.747348591125
"b=0.545",30.3067362758474,38.9801299667706,43.4566712358578,57.559279083307,64.0415793101002,86.5326021731941,96.5343783668046,111.634672214499,131.452650091238,141.882511242769,149.557318514581,163.706648818601
"b=0.55",30.4351436468103,39.1171510232764,43.7266716671238,58.715532444219,69.1001950794914,84.4070420749844,103.732025101556,111.190073190195,134.34948892787,141.949586347553,159.714700734236,166.798901614774
"b=0.555",30.1875261125436,38.8729417045405,42.6268877702667,60.8079090541585,65.4299812558993,83.8656048825652,103.198018161246,110.709683457131,131.090336228474,142.59893907537,150.343834280083,154.646287415948
"b=0.56",30.9451559499738,40.534421305636,44.2326915777271,57.6447605936979,65.4472802248997,88.1781321301315,103.588774002346,116.868386608875,134.544157021131,135.884513360635,146.692958893674,165.954352694546
"b=0.565",32.438326725315,40.7411101743369,45.2371738177137,59.1819159438005,67.7203101744811,89.1914248085738,99.8978863277146,108.589373907922,125.72222086679,133.750669171083,134.498367179587,161.125095058437
"b=0.57",32.5073932106303,40.9637788710361,45.217800702647,55.6159119831864,63.0569758409967,85.3674008669127,102.33411833347,112.812375677405,139.656740365937,141.668177703818,147.05202203427,168.619877723221
"b=0.575",33.0596883926537,39.5970163089184,44.6043655728105,58.363283740137,68.6598859884346,86.2663627609758,102.4159293383,114.091139361703,119.844637401608,134.56450421099,135.543336102707,161.984282080826
"b=0.58",32.7925907274195,40.9614989088426,44.2160313550134,54.6126643063278,64.8664879589731,87.7642469144154,104.536205154846,115.288215274793,129.051766819734,140.57568310899,150.245007458368,165.043802584317
"b=0.585",32.834447173563,39.9955613551614,45.3924467874686,56.4629821480305,70.4370658968296,92.9165900682954,107.050832492259,117.040989514894,126.241646641295,143.277636639383,137.164656153781,167.292132687029
"b=0.59",32.5744240072468,40.5355501900372,42.8274174334442,52.6426821445441,64.3407766759678,85.5825618577191,103.968432374895,113.028024559054,125.85032923595,150.834660656517,149.310001992275,168.610235633738
"b=0.595",33.4604587530284,38.7724105820001,42.6612297131145,58.1277552900766,64.975218934302,79.7994721912327,101.36930452415,108.648023072348,122.06463507633,134.671551975982,146.07087735926,165.847543518057
"b=0.6",35.384345252458,39.3179760278726,44.2480348159258,58.8389141069512,65.2786761881856,84.4879907524009,105.848387573574,107.987925425595,120.587828855947,137.210941869636,154.957449602641,169.136981365976
"b=0.605",35.0552928611857,40.6653384792622,45.2461547286216,59.7113842623304,69.4950232851307,86.8631709014787,103.101397043879,108.171467605428,125.37871557626,135.16188754433,142.209382944752,160.326545013561
"b=0.61",35.9713060345986,41.0749188025727,44.0080144252566,59.1451877680484,67.1857110257603,90.0192969529702,105.586814217649,109.424246621805,123.416377409125,134.394053730981,152.474726445213,165.379929157678
"b=0.615",37.1986984493506,40.4315626434462,46.7631450132646,58.739990741624,64.8580350708782,93.1092523022617,104.477751202675,108.729717806536,125.38556431433,141.476469043008,147.516359272716,151.772976533624
"b=0.62",37.2890552134431,42.7781322523667,47.2959151891396,58.6760901344715,69.0396795692845,88.4377945596296,100.915504723599,109.600706153626,122.894971271739,144.39282120507,149.544747924757,162.875399125222
"b=0.625",37.8732318575985,44.271566007278,49.2576257240888,61.1005631363518,65.805433386563,83.8764617906854,94.2884786374147,110.940176808154,128.88774700175,134.314867479988,157.106151290182,161.947690688063
"b=0.63",38.1285411000424,44.4065139232962,49.66926768334,61.3988844510538,62.6514421851603,89.1093246285733,104.888734192993,115.368841701661,127.70838749021,130.514287452092,155.6570999658,167.947790598321
"b=0.635",39.0885536258559,43.3436652067839,49.2395495924241,63.4464511584021,68.1463345659673,95.0329368468285,99.7943845873241,107.000069770705,124.693130083991,132.980164851197,152.056935008733,164.403229267946
"b=0.64",40.1958523924421,43.54282839736,49.6704431351387,63.9845178180131,71.181231007254,94.9800464979696,99.6602287442994,108.072929593576,126.448496281122,148.309546778495,154.730692756988,166.867590350353
"b=0.645",40.6125196112001,43.5171810787066,50.8948162079951,64.4649284543749,73.7171375655367,99.053367193327,101.708958027524,108.502900408585,133.241778618271,144.930286364838,150.926935094801,164.461672612071
"b=0.65",42.0637268130643,45.3863918712076,55.134590508094,62.5700206325293,75.6289568733052,95.3981987868297,105.83404156782,104.581861008507,126.820297648845,140.191461710323,158.128778631102,160.121238140916
"b=0.655",42.9474963140848,45.1962118737176,54.0093274491509,64.8391246234237,80.1449628035449,96.9752770277428,105.442470828039,111.216524915551,128.567817563725,131.085774527674,159.069353430416,168.494388130564
"b=0.66",43.4185752945988,47.6138996796781,56.805679899011,67.6028243205535,78.3577972872317,92.6579518935668,106.968611418006,117.843946454513,130.500820061439,136.348057873742,157.624180112004,175.718187977107
"b=0.665",43.7532314171876,45.5778388698499,56.1476660968959,64.9466549031445,80.3713389097892,94.9487838487004,116.94114326885,131.112176839864,132.343936876095,137.649334460696,157.543677692601,176.714506460673
"b=0.67",45.2207767087176,46.9675718697818,58.835855119119,69.0629592177353,77.3341619267031,99.2215963334638,108.353112383611,123.862525074934,133.543920154685,148.891982123401,167.896574004659,167.643598238689
"b=0.675",44.5857914895874,49.6640647220861,60.7988152637039,66.6291560739648,85.3914216416984,101.916308724786,107.337998434861,130.733971212093,151.204427883858,155.49487373626,165.671051218919,175.646155843592
"b=0.68",45.8494827311694,50.6077222102664,64.1546415118711,68.4786060451174,83.2014644262819,100.723664781584,109.555146616867,134.559926676205,143.122172116452,149.985851652631,169.323974522226,185.017883660395
"b=0.685",46.6297693222212,52.0578380591806,63.2387762106022,71.9115274930023,84.5614096427403,101.105159258247,102.307040331449,130.831139023739,143.221543124495,144.650867720029,166.341328964821,188.141492455008
"b=0.69",45.9020890923338,51.4678850271271,64.1950120089757,74.5064614079738,85.1939625000278,103.587698917891,110.920531819676,139.905406238499,151.469953391264,146.109260663912,169.614914002695,192.92191726719
"b=0.695",47.1856626164388,51.7916157622027,65.6677837379279,73.8476276681614,85.1813960899136,104.875153148977,112.116636657524,134.41709348807,145.815004686707,158.433617083707,180.954766318802,184.079238564977
