"","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12"
"b=0.06",6.22444615834404,4.84286643502004,4.2792687989877,4.04264953428424,3.97594254780507,3.97344683398939,3.96855022000343,4.0338668021368,4.09463121647934,4.23516172646671,4.3314380828396,4.45265923196312
"b=0.065",6.25276060982581,4.95366474424548,4.37379903714531,4.16434376941723,4.15106545284887,4.15084452181597,4.13884475977509,4.22239356115067,4.33299032128164,4.49950153877736,4.61749218047208,4.73889670820708
"b=0.07",6.28826289832903,5.01179885783115,4.49337744114834,4.27366689898608,4.29278361833123,4.32629037175581,4.32322739182549,4.39955129155235,4.56733650181439,4.76495314295331,4.9201372837754,5.04413175085205
"b=0.075",6.3599980945315,5.10918805216107,4.59236577948037,4.40048303136853,4.41401673001398,4.48234848717564,4.51574737619381,4.64731495613246,4.88047585109064,5.01055152204749,5.21491014428787,5.41329545260669
"b=0.08",6.44581988126145,5.26687032290967,4.69617743112641,4.55422515387983,4.5577014849561,4.64935565509105,4.73249704468428,4.88621184299341,5.1069069974371,5.27396458552902,5.52080819441914,5.73587001996435
"b=0.085",6.57759693648102,5.38747562087705,4.80868171232801,4.68987732914076,4.70049662973306,4.81235084681014,4.94170291865131,5.12455751489949,5.37214731141136,5.54915514351109,5.8326084188925,6.15231903209352
"b=0.09",6.71757632043378,5.47668214447045,4.9597826864699,4.83217227716347,4.88073974655565,4.97807282791985,5.20223785042795,5.37321598160113,5.63100756287588,5.85147611924089,6.10408815359958,6.49308680477115
"b=0.095",6.82173949944439,5.56983274063914,5.09743631663178,5.02575895454972,5.03195402065885,5.18245471025407,5.39875309654707,5.61289588379983,5.90814108645599,6.1090844747103,6.41446758841116,6.87057668496346
"b=0.1",6.87615546634183,5.69892272553736,5.20554867087248,5.15026617339624,5.2221460734464,5.35879558501033,5.62784847706868,5.85160274029388,6.19164926462006,6.43379414033287,6.78792127922681,7.20077941378282
"b=0.105",7.02966643093853,5.80818562258291,5.34151330325691,5.26046445239141,5.44449588714444,5.58300875771855,5.86600095101913,6.12154652163231,6.43311278921929,6.78393076261325,7.15356280984053,7.56997955204322
"b=0.11",7.17953983214991,5.87154348053602,5.47933861923689,5.40724419493169,5.62014089731102,5.85209575592265,6.09361575043744,6.37160821646342,6.7091766438086,7.09171196493252,7.42994669955056,7.96731041923905
"b=0.115",7.2465182625646,6.03845646320061,5.62660305493562,5.57488603810026,5.85485128327377,6.05487757655627,6.30807064184941,6.6418795939055,7.05746045445739,7.42405212380307,7.86913601582228,8.36357628627744
"b=0.12",7.3510265948041,6.12961216839456,5.76125839857284,5.75768728306355,6.00481010807727,6.20426461122274,6.52755214733243,6.83722737201153,7.39553369850821,7.84012296664451,8.17417374355027,8.74765468003458
"b=0.125",7.45861217499562,6.3017575911586,5.92898594267131,5.93881507884049,6.12362948124474,6.4000268098223,6.8270638500111,7.12959592186002,7.69761629682945,8.15355054469369,8.48233855505874,9.04624001297275
"b=0.13",7.58354748140573,6.41188735257359,6.09904839415285,6.11839223732005,6.31390408713713,6.63151876253604,7.08892917262671,7.37166904635429,7.97515283634929,8.4314028912622,8.92779542386555,9.45051032654204
"b=0.135",7.695259296845,6.53435235939333,6.27725701216189,6.28132410887868,6.52702099475304,6.82268961295942,7.31144717359836,7.73039019930294,8.24498557322288,8.79764397485968,9.34656632956613,9.83671346881346
"b=0.14",7.81060654541239,6.72616052625302,6.46286619366804,6.44860668429794,6.71717238117132,7.05076852043512,7.57574222380935,8.04357000085771,8.71576819866817,9.18524796257896,9.62087893825883,10.3440300140032
"b=0.145",7.94434074065023,6.82637454505651,6.59041911475177,6.58769255772588,6.90675445576935,7.29796642475549,7.83342679715382,8.41612766447428,9.12734664742537,9.56411612172767,10.127818408209,10.7534103934601
"b=0.15",8.07193762501762,6.97971008854869,6.77370648974439,6.72549694481596,7.11347241128256,7.57506277463946,8.08973305094119,8.75632348688332,9.50666051852673,9.93059613754149,10.6237207178156,11.1402779995269
"b=0.155",8.2035710325231,7.12555727730058,6.89801068169781,6.91532153282663,7.27772857245681,7.78576585360108,8.40637887946301,8.99094490463882,9.75815574078048,10.3689866011118,11.0646307898052,11.5736995427986
"b=0.16",8.36012500457853,7.30583310969911,7.03477775147749,7.12799146230859,7.40035403205351,7.99282591621561,8.67134363176546,9.41130661435632,10.1275759614161,10.6947656289517,11.3878721372563,11.9768285835991
"b=0.165",8.47693045145162,7.46287075039811,7.21720471012234,7.35019466014794,7.63074575067591,8.21121932402684,8.97868073290804,9.77781098048606,10.4182790821629,11.1855567582996,11.722183939652,12.3177363562802
"b=0.17",8.57526457963205,7.61598054509981,7.38845682133369,7.62722520813744,7.90517508604912,8.41479575946216,9.24180796479304,10.0958832746401,10.7127702826583,11.5655340497145,12.069129566134,12.6283940220811
"b=0.175",8.66578956770769,7.73397342194504,7.54366239840581,7.84621236848486,8.19900363224711,8.65462569550199,9.57846294157587,10.3685025601191,11.109455134907,11.8944444980675,12.5302658496291,13.0674216345043
"b=0.18",8.80903464675895,7.86129877652389,7.73090168600606,8.10418382255017,8.41616398670725,8.97586440103511,9.89509513320049,10.7783598068335,11.4251118084554,12.2329671310796,12.9299429442447,13.5091511986208
"b=0.185",9.02488686172471,8.03930654322809,7.9108198071008,8.33155936850084,8.59745185181902,9.2581389119058,10.1927489001664,10.9906870958353,11.7721798365704,12.5623165876145,13.4009796273482,13.9669407299664
"b=0.19",9.20253784027482,8.23734774618949,8.07207830306098,8.49432394598267,8.82798716372997,9.4397857755294,10.4777103472671,11.3158787320358,12.0728108757246,12.9044179833497,13.7371227672156,14.2604962893448
"b=0.195",9.33535361720021,8.42367174702237,8.19972410426201,8.71340532449131,9.0658363583159,9.59367505169955,10.8195114591044,11.6842278663187,12.3286207046021,13.174050860663,13.9562916024931,14.753388977553
"b=0.2",9.46012613022293,8.5778365341696,8.3728320123552,8.95311508067792,9.35237020463088,9.89778821960619,11.0745232991856,12.1115627990843,12.6703377766319,13.5042235574467,14.383236053827,15.0998555607196
"b=0.205",9.62582194514776,8.6628218864365,8.55777313190565,9.26359238297285,9.60406065095312,10.2430998009884,11.3541034636139,12.4291815936149,12.8992416646629,13.8534206414133,14.6887443797001,15.4644315345294
"b=0.21",9.75343345136092,8.85888872927534,8.73292897875999,9.44416554027149,9.86109764663039,10.5326514160587,11.6238339420137,12.6647359026196,13.3397253757426,14.1643557190247,14.9693510354228,15.9244368808418
"b=0.215",9.82116414726066,8.95681083200793,8.9085893458834,9.69934002050663,10.1463897955472,10.8784936865554,11.8894695789461,12.9006890011213,13.6488655474735,14.5996187661565,15.3580994821245,16.3272740484971
"b=0.22",9.94819753368255,9.12000799987448,9.12783191785613,9.96559824848542,10.3505835717017,11.183790471608,12.1277645171951,13.1182898019603,14.0009660729352,14.9021076638994,15.7557331155851,16.6212374425414
"b=0.225",10.070293683181,9.22545355114905,9.3435984568062,10.1578902451418,10.6162675772315,11.4357584523269,12.460469208936,13.4020762824864,14.2845651846206,15.1866384009323,16.0841701475589,16.9326738355463
"b=0.23",10.2372130364866,9.4232564283394,9.43994799001226,10.4608597286955,10.8066243299055,11.7755689537247,12.8018766116962,13.8318464813025,14.6643119872375,15.6846872920705,16.2957147902977,17.2871976082573
"b=0.235",10.2931613509614,9.61956974532383,9.63166715885142,10.7513342013055,11.0625956424331,12.0649892676312,13.1096688889487,14.2134645804268,15.0241546561272,15.9399124125679,16.7448309391688,17.7043561473358
"b=0.24",10.4155030281883,9.86819726277,9.84106729427921,10.9818556821522,11.4047428650956,12.1872998115838,13.3613936892431,14.4619974054864,15.1118905937396,16.3020715926001,16.9555117549854,18.0192923632879
"b=0.245",10.5905026029661,9.96288390190493,9.98624373408018,11.193403043263,11.6605722913433,12.4709212139461,13.6414088477196,14.6699019761185,15.5631218095078,16.6915512816556,17.3197412083665,18.1893952297447
"b=0.25",10.721086271727,10.153220614492,10.2474027533125,11.4090854189179,11.8940166863893,12.8268813235785,13.9404228200244,15.0570784687889,15.8017562113533,17.0730152107564,17.7257003849946,18.735500269392
"b=0.255",10.868665043266,10.3372926278195,10.4619604210925,11.658776647657,12.0479423747018,13.1427977712935,14.1563255862489,15.2978848011602,16.0929940639716,17.3609875315614,18.0601831354774,19.1851441184869
"b=0.26",11.0215431418699,10.440011525545,10.6212351270737,11.908651945443,12.2412910593231,13.3697622563555,14.4798548988221,15.6287005812684,16.5327776705743,17.450733992209,18.2111536180519,19.523783314359
"b=0.265",11.0169530770315,10.6168656338727,10.8107165947275,12.190987261579,12.5249419094761,13.6650796682733,14.7726353901492,16.0286027949852,17.0618779845233,17.7719429337717,18.6346010782278,19.9307731449485
"b=0.27",11.1733503155735,10.833166134418,10.9840722031032,12.365746540608,12.7748727252182,14.0389117527142,15.0220798767479,16.3156360975672,17.3457950063862,18.1585983426574,19.0163267459927,20.3823601818632
"b=0.275",11.3233564758783,10.9355171879756,11.35150806348,12.5267503085681,12.9661081438074,14.2416575933884,15.2851113637264,16.6176597389452,17.4863022601861,18.3940350384566,19.4005476365864,20.6604004438931
"b=0.28",11.4463077985782,11.1000771399951,11.6051117784449,12.741328719668,13.1519223990112,14.5016277423026,15.5583138000975,16.7793289950219,17.9254238254995,18.6807106967634,19.7253274427607,21.0182959933363
"b=0.285",11.5761116384911,11.303921347192,11.7791091778837,12.8843062998756,13.4994224464027,14.7748745418857,15.6671348664074,17.1259297032057,18.2201258355568,18.978987133986,20.2306721858857,21.4821125949304
"b=0.29",11.6316896931811,11.4945429710783,11.9745520322949,13.0230541193656,13.7112620673688,14.9444001878266,15.9760353926733,17.6532719634061,18.4870973518574,19.3316653185633,20.8374603020951,21.8185057498123
"b=0.295",11.754253670811,11.7366203915899,12.1736292152416,13.2263528371269,13.9462098998265,15.1430073543542,16.2528759760679,17.8777424604529,18.8515267296751,19.6366025496461,21.2385330509541,22.1241128903896
"b=0.3",11.9776474443401,11.9120222266094,12.3335221122236,13.48133823189,14.1383056240838,15.364664379451,16.4278132737059,18.0942224661493,19.1133028565588,20.0369269360298,21.5685073200952,22.6282676576945
"b=0.305",12.0856035616729,12.1128070669298,12.4547944790877,13.7757352557497,14.3426223000675,15.7575672867516,16.7122179274947,18.2094664754437,19.5812732331173,20.4407060334044,21.8204848607573,23.0250613432771
"b=0.31",12.1725813311718,12.2709115728929,12.6291563602122,13.8709120341887,14.6592848906976,15.8783854572036,17.0068671945656,18.3760737699939,19.9092915091432,20.7540645190023,22.2601701106744,23.5651973301652
"b=0.315",12.2945662440302,12.3688540273256,12.837446520525,14.1727044783562,14.8463132005606,16.2335818265037,17.2780388236957,18.6617089759461,20.1871268941379,20.9216054186703,22.6151586221358,23.7848138097309
"b=0.32",12.3314361099333,12.4270224970225,13.00654475035,14.2952647553967,15.0729968283068,16.3422598866916,17.4436266050667,19.0389628232661,20.489182331535,21.3925607116127,22.850145341307,24.074075046635
"b=0.325",12.491912724864,12.6371858079977,13.1973711184292,14.5869345540686,15.1851092995491,16.525103234572,17.8303295627147,19.310791348771,20.8393578411095,21.7992227154769,23.1330345226444,24.5239780119108
"b=0.33",12.7350695671244,12.7996260316253,13.3279347347867,14.8405488912717,15.4381826848747,16.6771103112368,18.1298754424058,19.7065746010638,21.0512222623286,22.1459237113195,23.5069646685058,24.7929959138562
"b=0.335",12.8472561343739,12.9520505177359,13.6724852552713,15.1139446821784,15.7569285526482,17.0629028334397,18.4523560696509,20.0098708869987,21.3189925102833,22.4703742337979,23.6915794802909,25.0775353553565
"b=0.34",12.8836225684226,13.0777100490073,13.8552762508492,15.338998639509,16.0507260869873,17.232963585062,18.8710584934847,20.2859320935701,21.484572854782,22.8172407713889,24.0498135242292,25.3701297332146
"b=0.345",13.0680521893031,13.3951604845916,14.0937726351949,15.5154934701889,16.3523338023419,17.4204831917621,19.2111671508006,20.5552599794601,21.7898499926027,23.1539996875215,24.2379504697772,25.6985894788237
"b=0.35",13.1209048507333,13.6052750783906,14.3969825156308,15.7357108419379,16.617276131876,17.7608637661813,19.3702783772617,20.8795042942195,22.0822598738195,23.6562175009094,24.6454218709209,25.8294559706215
"b=0.355",13.2337310034478,13.7852757343958,14.6598908963305,16.1151299255615,17.0237687195493,17.8576932733582,19.7228120215477,21.3298560229574,22.3376973326814,23.9046159221887,24.9899637893698,26.2224178726057
"b=0.36",13.2866774812849,14.073860988474,14.8771137177347,16.3462152155916,17.1687162329981,18.1265219589338,19.9890184755039,21.6499614490602,22.7538383063675,24.0283032639805,25.5214240428412,26.5786348583586
"b=0.365",13.471080222158,14.1698114337077,15.0013787553078,16.4107839199509,17.3351392468686,18.5097009609189,20.3250472820131,21.8532439842224,23.0293189847911,24.3508892581162,25.9042803435225,26.9259115100317
"b=0.37",13.7198890113185,14.2643954677371,15.1986239353627,16.8128573682984,17.748472998019,18.8251051319814,20.4873473042435,22.2056914388324,23.3356860927492,24.7440029436757,26.0611490174946,27.3643629774167
"b=0.375",13.8923227424336,14.3815518090119,15.3394064326518,16.9732529015698,17.9476901685287,19.0682896076874,20.8784240484387,22.3945432085459,23.5307183409423,25.1073835527938,26.3091573643226,27.9037954285455
"b=0.38",13.9560966167442,14.4492439230629,15.473007753748,17.2619171315959,18.0914437925321,19.2959154811281,20.9891086442229,22.7605762213014,23.8376269863374,25.3551437516953,26.7832289175292,27.9698924763092
"b=0.385",14.1907524237233,14.6305625247104,15.7031644504017,17.4585979702048,18.172943556767,19.3208124156076,21.2535126035361,22.9173366229472,24.3061170731338,25.7897942562272,27.2628524412722,28.2617434831688
"b=0.39",14.3887057158048,14.8304537800164,15.90851260002,17.5769543614983,18.3960970355287,19.5702490538672,21.4903225939161,23.2492760248582,24.6601685940368,26.0343132008021,27.5591012035578,28.4053054793912
"b=0.395",14.4930343305665,15.0347428240612,16.1672457660094,17.8550721075304,18.6859000357665,19.7656752382798,21.9015871938449,23.5917661783836,24.938285881232,26.3191882887955,27.8766437526074,28.7918488266132
"b=0.4",14.6447776120163,15.3429865606997,16.2777834552097,18.0036221639062,18.8455253561491,20.0782794561695,22.1092731970738,23.9704657241207,25.1999788918789,26.651470131128,27.9186513498928,29.3786941485314
"b=0.405",14.9042570847107,15.4371766342603,16.3439827353615,18.2355774920023,19.0005415218741,20.2977875072271,22.3182954768041,24.2750359669724,25.5055681042446,26.9121428353392,28.3158079889113,29.6610190572145
"b=0.41",15.0175272227787,15.5703260612582,16.5385389609557,18.4562714269035,19.1266320384862,20.7004110494984,22.7227097828759,24.4011637807978,25.6468810124555,27.2510075878517,28.4713266828424,29.7625836245307
"b=0.415",15.208230696789,15.788410885389,16.7202388673615,18.6086239652351,19.379295454873,20.9362343778525,23.0095076301822,24.8554099910604,25.7772026958306,27.4902084175952,28.8381737900431,30.159887491244
"b=0.42",15.3343649426977,16.0433565004925,17.026293018749,18.8145935945526,19.5444920085371,21.2467874847909,23.3522986427796,25.0935963255693,26.0592855585178,27.9470669379249,29.327509441128,30.5611148504044
"b=0.425",15.4136856730593,16.278356897075,17.1391266440489,18.87058360696,19.8524938505695,21.6314250145028,23.3522234198687,25.3823144152967,26.5742077922498,28.2889030670675,29.5759813477535,31.1328261028164
"b=0.43",15.5387250895808,16.3923972214101,17.4405629017681,19.0873044222489,20.0049109975418,21.7775024968767,23.677062612678,25.5704100101174,26.919521999883,28.7798106613286,30.0394046806938,31.4531173153615
"b=0.435",15.7195054363293,16.7503442753953,17.7005771622595,19.1936032992088,20.1971531559924,22.0177010537529,23.9079107211675,25.8166808263202,27.4495189692915,29.0262563196572,30.4858762486951,31.759328841013
"b=0.44",15.9079608486075,16.9208892923167,17.8357923278934,19.3991779321703,20.383870840668,22.2067140723437,24.2955676198022,26.0149713450341,27.6117670204037,29.2794980473812,30.7585964221836,31.7939058213349
"b=0.445",16.0161785816484,17.1444229379686,18.0677435429506,19.616886797262,20.6824836322296,22.5531242568734,24.4894255325342,26.3880950008345,27.9453353191264,29.2963767722873,30.9214760820366,31.9641719081129
"b=0.45",16.0813735498865,17.2875382492517,18.2189772847993,19.8773279741243,20.9021245405076,22.7582603931699,24.8036020156551,26.4995067748395,28.2656209866638,29.6133903877556,31.0128805877044,32.3448266640552
"b=0.455",16.1612173457876,17.4826793838652,18.4455926107274,20.0694821728616,21.2053056474849,23.0288692244824,25.108621658448,26.8194851562462,28.3777679736856,30.0791487540498,31.3129187300563,32.646488343318
"b=0.46",16.3468536072624,17.6699235187365,18.557859252498,20.4166435323933,21.3776388252046,23.2730282437289,25.2936964007557,26.9647448120833,28.7158538717484,30.2434365337966,31.7046208701922,33.3227735620669
"b=0.465",16.6169026291319,17.8842087597693,18.6457304785021,20.6366211794511,21.7061144663484,23.6908850446715,25.6477395068747,27.338852233117,28.9870994079988,30.3679780177099,32.1522690621466,33.5237703055284
"b=0.47",16.7310074180212,17.9857370045796,18.9525495725639,21.0132917980008,22.0149836456579,23.759900080275,26.0082161874329,27.6798657124138,29.1845220951609,30.7283362993771,32.5119753628839,33.9502271545581
"b=0.475",17.0088374598628,18.2307563604325,18.9168536414166,21.1869700178214,22.3062671993077,24.0279524327114,26.2267865621,27.9036825182281,29.339305936457,30.9593137767648,32.7365555014091,34.4143905780582
"b=0.48",17.0308782749982,18.4612244614346,19.1162900811464,21.4605330946247,22.4422509582859,24.1805312134535,26.370186385476,28.254952278795,29.6001472425952,31.2295497602658,32.8776064358696,34.8256199419354
"b=0.485",17.1407656918513,18.5602982781276,19.3117273909125,21.7277224247409,22.7406997502519,24.512192109518,26.4985182596023,28.325656088656,29.8987815322401,31.5295240264821,33.1251153161325,35.0696526964344
"b=0.49",17.2839674235122,18.8335174683159,19.6021198766464,22.0093696747727,23.0007321464069,24.8656976735802,26.5859646869829,28.5116027626975,30.2172932434302,31.7689033580742,33.2542682555531,35.3712012838204
"b=0.495",17.4265074493694,19.074779475357,19.8827021003524,22.0705020955153,23.0951737867134,25.1127540159329,27.0726287398202,28.7818824309093,30.3747415104728,32.0481945579727,33.881302644876,35.504327441649
"b=0.5",17.5966901456937,19.2274089556876,20.1620690019209,22.2999361285073,23.3572532189845,25.2778724608506,27.3976339621171,29.1192610253552,30.5227828120403,32.4099920838677,34.1006153508527,35.886427858773
"b=0.505",17.6610929818213,19.4952964838459,20.3411584866221,22.3200041358677,23.6896672258091,25.1398354210047,27.5810256442941,29.2793973410579,30.7696633777973,32.9396514107393,34.5138690679909,36.1582715473102
"b=0.51",18.0776297727183,19.5658769742813,20.4984815330338,22.6463022347118,23.9047702169217,25.269680029946,27.6312085371462,29.5112124923692,30.947017784898,33.3212817254802,34.7702499254529,36.5593600179678
"b=0.515",17.972955145774,19.7144379603569,20.8676179165786,22.9091270634169,24.1832357819068,25.7862605944671,27.7456587822033,29.9671741114071,31.2402968100088,33.3539169556581,35.1411682323137,36.8660492762493
"b=0.52",18.2675869969942,19.8027469287253,21.103197763285,23.2467418881193,24.4395201030328,26.1720526804859,28.0904350557535,29.9262588509623,31.5225280054721,33.582391642657,35.5141702543984,37.4620208179323
"b=0.525",18.5564695698619,19.881618444243,21.3350481718288,23.5174127492894,24.7259266794869,26.2871614056589,28.3969559355471,30.2007730082105,32.0167620545283,33.9437418816508,35.8753664919624,37.8144996237941
"b=0.53",18.7435531827968,19.9645024493864,21.6435543120616,23.7402296199284,25.0960314133359,26.702646434654,28.7880536238853,30.4364610728621,32.4160638831736,34.2647860138572,35.7959239793309,38.082987908906
"b=0.535",18.9690078049793,20.075585413297,21.8165566383323,24.0282251703727,25.2642663726726,27.0082873877369,29.0940072354836,30.6666060783447,32.9033045590572,34.7687170259793,36.3998897006432,38.5198038287685
"b=0.54",19.0098243894559,20.3306429148547,21.9579785602211,24.2425793477381,25.4730602896372,27.0220325552781,29.3769438926528,31.1633093615883,33.521272741694,34.989855668138,36.9614934208413,39.1951824496168
"b=0.545",19.270862566006,20.3467732240652,22.2747743395641,24.3601677633525,25.6990220710377,27.2951022679221,29.6292230455118,31.5766702104402,33.7481724857348,35.3584562783035,37.4388993161653,39.4920420458673
"b=0.55",19.3535944758201,20.7221115724119,22.5079230570432,24.6143628740813,25.8893951065389,27.5855152054707,29.9495039666852,31.846812099791,34.2040634594443,35.4321030041688,37.6455495138948,39.6615881678129
"b=0.555",19.5495196390269,20.9730879146036,22.7007082966839,24.6831094476659,26.0390585770265,27.9959810552791,30.1407372572575,32.1870008463073,34.3848601674076,36.0437455109269,37.8347905668923,39.6659361251252
"b=0.56",19.6410751108402,21.079389936329,22.7090251076131,24.7596358130797,26.2344125956861,28.1367383652471,30.3822483131699,32.5079796375725,34.7128557192607,36.4466449504883,38.0416971650112,39.9957106115027
"b=0.565",19.8383669698074,21.4214510348198,22.8966229130692,25.0770275844661,26.2967672265502,28.3813901418839,30.6659097649017,32.7743193238973,35.0614443833439,36.6858535608367,38.3847221116203,40.3964035987926
"b=0.57",20.0647581098904,21.6749409910266,23.1470256254953,25.2099821810865,26.4291575726074,28.4409214128224,31.0129751305282,32.9761629295513,35.3040829770384,36.7387936033435,38.5492353750345,40.6531045522671
"b=0.575",20.0238796801962,22.024641022706,23.4212185838206,25.5134626227035,26.6895324125537,28.6404251834936,31.0849261728768,33.4128126962919,35.731082588511,37.0640261799467,39.2430149223886,40.5285252295379
"b=0.58",19.9760260974649,22.3065831730272,23.5592785694715,25.4436866913029,26.9404054590872,28.999434654762,31.3134809083547,33.7425648061743,35.6479925506046,37.6138803370319,39.5740973231415,40.7378560388733
"b=0.585",20.2202659439115,22.4030315994109,23.7728179622888,25.5267503331621,27.1759175899408,29.1781280810997,31.3988550367922,34.0029054787111,35.972302360984,38.0124270660167,39.7839775262889,41.3686783435022
"b=0.59",20.2999165029864,22.476657897177,24.0435994701453,25.7057689313587,27.1781757387912,29.19705411753,31.5579101809759,34.2443618888204,36.0714578227559,38.2306154496143,39.8306000374238,41.6433003089323
"b=0.595",20.4684926938628,22.7244200110798,24.0278870143481,25.9184095349529,27.5319747461772,29.5947054311763,31.8917678477746,34.4727009417604,36.3294264410991,38.3133644330028,40.2285380137151,41.986188402772
"b=0.6",20.5958717298922,22.9801071233758,23.9640314234972,25.9010798259348,27.640529273878,29.8333756190896,32.1770916149058,34.6525567094814,36.5486214658491,38.3724313353613,40.7843621142332,42.4948554641184
"b=0.605",20.8372790799535,23.2083161099024,23.8942346027107,26.2684505835813,27.7286079766743,29.9023893511683,32.5785602797518,34.744476801855,36.8794713918949,38.8894549974192,41.064191508733,42.7240095212192
"b=0.61",20.9981471733477,23.192745587112,23.9765203147291,26.6309153388708,27.974010512899,30.0955464875529,32.6906640266127,34.7898327990004,37.3150469214008,39.2670442013551,41.4444752986336,42.7956240871384
"b=0.615",21.1881791394944,23.4922033412496,24.3087695259563,26.823568408042,28.2463290372833,30.2789012100691,32.8364264719771,35.1587806780411,37.7129035953717,39.6477155637016,41.7340818438638,43.4641451164162
"b=0.62",21.255438115415,23.5644740337338,24.5478217414816,27.0226028753357,28.4889759702805,30.5608530652283,33.0787830840453,35.4312857538207,37.8765306833875,40.0767853221889,42.1843612764563,43.7768207302215
"b=0.625",21.4430149411222,23.6503851199557,24.6455556691105,27.058905708828,28.479267974594,30.9466083372508,33.3709396413301,35.7176832908341,37.9741730446671,40.235146589649,42.6122849573249,44.2392773257057
"b=0.63",21.7270050569941,23.8297391440808,24.8003992003904,27.4486508707809,28.7940228231399,31.2597481930894,33.5117093167237,36.2272927948711,38.36663831269,40.518366180733,42.6097518749262,44.8701205902168
"b=0.635",21.7875741535761,23.8983600609581,24.973015417574,27.7371188971947,28.9639140812648,31.5253230294906,33.5043273485642,36.1910348220342,38.7224764214131,40.5312047865565,42.7976485516304,45.2000638364249
"b=0.64",21.8770840574722,23.9077922147037,25.2766058110378,28.0284413353086,29.1598759086645,31.6325631876184,33.9644497831102,36.4473979453992,39.161913968543,40.8395635471873,42.9314985341504,45.55975117736
"b=0.645",22.1059254729362,24.1662524559415,25.5967505261395,28.1117040607936,29.3360982425933,31.8594861028192,34.2527692139056,37.0380984763988,39.3644308903008,41.2264713209284,43.1406848616138,45.7196569027838
"b=0.65",22.2570838998884,24.1571502894387,25.7718320304112,28.1497985585106,29.6149999147922,32.0511620993592,34.4577762622601,37.2929175006109,39.6384090010029,41.3912014842473,43.1891715142608,45.9684417279706
"b=0.655",22.307431907943,24.3696832311949,25.8949344264197,28.2873793269722,30.0069614474866,32.030890544149,34.7400792370848,37.2024646695526,39.5757141018806,41.6293712663264,43.5979530465981,46.384465639762
"b=0.66",22.5093444989359,24.5405437421586,26.0470898410136,28.6148734932118,30.1388035708012,32.1082045629187,34.7820514479903,37.4871370749527,39.7942951523812,41.903095856372,43.6424032988524,46.4764366375319
"b=0.665",22.7534920597973,24.610627577599,26.2857489392948,28.8446201913145,30.3365630074888,32.358476986346,34.8101957499972,37.7179740614046,39.945478383471,42.148658137646,43.7294956191146,46.6230906281915
"b=0.67",22.9920312055757,24.6852002177149,26.4536413905764,29.1608981931812,30.4205257320949,32.537461553158,35.2478469939418,37.8747009458869,40.2874954648648,42.2486866481435,44.0738282970972,46.7506642346852
"b=0.675",23.2563463078603,24.7655786979753,26.6502203553024,29.3309895726824,30.7455101748242,32.6122779262763,35.4507821441794,38.0910358440769,40.4669167162465,42.394699033039,44.6737018884894,46.8805161131924
"b=0.68",23.3734214165467,24.9710855530018,26.8087223937885,29.4457839535588,30.9398483887816,32.7841428807854,35.5711009921278,38.3970777186592,40.5600187506678,42.809486528255,44.9842630352057,47.2240179053733
