"","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12"
"b=0.075",8.76740414377974,6.72782683838655,5.75733739767532,5.64985524440682,5.55566701571084,5.39458626943193,5.49052496934384,5.70631771761679,5.74368260015337,5.93591803785463,6.04326196044383,6.43183058819701
"b=0.08",8.85785245235298,6.85435424123558,5.93330442328365,5.82577583291552,5.7239219367016,5.66039504651144,5.79006851838138,6.01716912769037,6.03230892878815,6.2758134637658,6.4826788356543,6.83060947327209
"b=0.085",9.11893287548917,7.00919018756023,6.08225500453484,5.95843450159845,5.95072132259856,5.98690113339112,6.08311134584748,6.27339293577942,6.37018136274637,6.66894573744794,6.94479493037293,7.21623553271176
"b=0.09",9.34820929930746,7.1009966766399,6.29879341707589,6.11019479749693,6.18863292368632,6.16971650739743,6.41102523337199,6.59626578030127,6.73484674859563,6.98283119878957,7.40884069066678,7.64808970054426
"b=0.095",9.5601551583898,7.27059812729892,6.52345500898166,6.37845834596949,6.4229696793588,6.40037385240296,6.69513769619069,6.8744284761417,7.07286127722934,7.39808519313682,7.79649535874445,8.03189887691868
"b=0.1",9.68817496571561,7.44909472233686,6.71518190242671,6.68121525435114,6.62326861722028,6.68000428363883,7.00632713028713,7.29373084462915,7.43248084531501,7.74091450892716,8.167480765658,8.45209297671573
"b=0.105",9.93986393237982,7.58819532361768,6.82661282801513,6.87894992931948,7.00116982375437,6.97764287288025,7.28711167258492,7.58519289378965,7.85259088289706,8.1735051783584,8.51733612722288,8.96075892697033
"b=0.11",10.1415392727546,7.76752723307751,7.00456227400022,7.09475789469324,7.20253733696179,7.21619360618381,7.71925689931807,7.8770128630655,8.25647449759658,8.59261658967763,9.07342355935266,9.51943510102377
"b=0.115",10.2683785477576,7.90711757821355,7.21488509276781,7.32438675568318,7.38827723215948,7.4822410492826,8.01162792429773,8.46673802311443,8.57246461322957,8.99182092399204,9.61881371279444,9.93726392210912
"b=0.12",10.4505251514892,8.10453269557993,7.45957865237933,7.59155935295633,7.64497678108783,7.81082065809252,8.29593801922275,8.87184779866375,8.9096679622015,9.24985803373064,9.87562953077562,10.3532169226207
"b=0.125",10.6524523619831,8.30309955541921,7.63522657230847,7.81737210545547,7.88971230941176,8.10649066364669,8.463286644959,9.17432317958867,9.34559142182316,9.76011481554393,10.2610039076399,10.8131480810407
"b=0.13",10.7511277386662,8.48073629754518,7.86611337332837,8.07500850225439,8.06824455300799,8.43728830936453,8.80838170880621,9.49101526613564,9.77616042026442,10.1394670741073,10.5821870297629,11.2858414120564
"b=0.135",10.8319058389094,8.69353251123845,8.00032913731918,8.24404290407513,8.26919488325951,8.77013388209636,9.14808092612702,9.84302749741405,10.1603818571721,10.6548167740698,11.1003278008804,11.6766609461741
"b=0.14",10.9171490882185,8.88672840890676,8.17575738194531,8.4378732625007,8.63033104836535,9.0474850156286,9.46715298067217,10.2581793309562,10.6107221986742,11.2618504687834,11.6702262484912,12.1814659240389
"b=0.145",11.1371585308249,9.05039346663447,8.37398125981312,8.70428762648106,8.7896717244107,9.28697653376005,9.68245405054493,10.6849646239217,11.0927421506055,11.6899088507801,12.2795272076228,12.6195003495013
"b=0.15",11.3160793588999,9.32042957656604,8.63334073980051,9.01164738348772,9.02294018982991,9.57902396874763,10.2304547153785,10.9744215730381,11.6108454955954,12.1386242809137,12.8061496339316,13.2446369186295
"b=0.155",11.4461099491631,9.49490265811022,8.82803548914908,9.24899351833264,9.28476212018473,10.0397917434514,10.5739072901552,11.2978443652286,12.0682405296801,12.5766619041915,13.113986198964,13.9242968268494
"b=0.16",11.6874204030156,9.65123550346989,9.14423044050222,9.38932783015572,9.56948813707934,10.2427616496066,10.9499809956261,11.674251806128,12.4541467053859,12.800069866578,13.6074950112516,14.4494646766603
"b=0.165",11.8515279553535,9.77378478523937,9.31087591923291,9.78298205109508,9.75864380009174,10.5257861585254,11.4215220358686,12.173501410174,12.8146644732325,13.134274381012,13.9976106044117,14.8408388839998
"b=0.17",12.087450689095,9.92433445619399,9.55061458747824,10.0806300978146,10.181025658824,10.8415186690492,11.9382815888141,12.659080812855,13.1150191923333,13.5297760736193,14.3727029997973,15.3941365736303
"b=0.175",12.2448147021557,10.0334138858467,9.88141727256909,10.2528375478061,10.4722227587511,11.1233560231527,12.1173310461734,13.0352389498674,13.7124724205852,14.0868491691511,15.1202467390771,15.8595601507488
"b=0.18",12.5783975836398,10.2628335834443,10.2109953804485,10.7614522912799,10.7499889357339,11.5084841379505,12.4889715793105,13.3976925114436,14.1404757245811,14.6545445694411,15.4084560229212,16.4453406823044
"b=0.185",12.6198678522942,10.4645783916623,10.5756138470073,10.9415727534067,11.151014518165,11.8579068811168,12.811312110424,13.7062953406128,14.5616551213543,15.033583562771,15.8591536863436,16.7003421031187
"b=0.19",12.7914579285802,10.5420382805103,10.9029441898538,11.1816414852502,11.4139479623375,12.1638831482831,13.3076206429217,13.9289119783563,14.9361915926293,15.4531337742819,16.2834371256619,17.1839125133232
"b=0.195",13.0221925010897,10.7440201800564,11.0006690242725,11.5588296628058,11.6141963504425,12.4186889365431,13.5676399905794,14.0739526491028,15.2298147351915,15.8151130268322,16.6558573308628,17.8748000396373
"b=0.2",13.2381717559366,11.0261013126289,11.4417068602305,12.0058493125927,11.8799827333056,12.7040222014834,13.9870170676172,14.3412176827204,15.6163232208088,16.1235733549343,16.9425904172716,18.1262864637995
"b=0.205",13.3780012593342,11.3500705077029,11.6331628233203,12.1527870123736,12.2606134900661,13.1342491655934,14.3081917224109,14.8233845937147,15.9894012954679,16.654898751753,17.3715708411757,18.5496031521902
"b=0.21",13.7207991369832,11.6058034094087,11.9431213221636,12.324957795307,12.8179140283456,13.4885399528262,14.9331748789552,15.3108778262035,16.4105566137444,17.1980769665266,17.9317845383762,18.879798243298
"b=0.215",13.976536386511,11.9495367567668,12.1441662123065,12.5597482945125,13.2862172011818,13.7799835802127,15.3704865587248,15.9259879345302,16.7363949282634,17.8626155196301,18.3806489802105,19.3764964371177
"b=0.22",14.2706075543851,12.340756733562,12.2693896373198,12.6670984207169,13.6461768049151,14.1177513127506,15.5981243762659,16.1614255575063,16.9575237586406,18.1051748859041,18.7833111378858,19.8927405052669
"b=0.225",14.5638781792628,12.6682453035214,12.4906234960222,12.9842050560487,13.9763706469866,14.6743854091537,16.1531690160529,16.7326450358188,17.2398337386523,18.4490320684771,19.152837455787,20.3193330882621
"b=0.23",14.8770064170871,12.7640599691204,12.8500070385898,13.3147398760893,14.1421824970551,15.1451864187098,16.3211120263597,16.9464617606466,17.5528130191263,18.8307278708741,19.8285977804474,20.8657127462187
"b=0.235",15.0427939802965,12.9518251431996,13.1578881751577,13.7913952902487,14.4875530229675,15.4175674894586,16.7140005724502,17.3289921570288,18.1336699357238,19.1796064708926,20.2347783872561,20.9712366660135
"b=0.24",15.2619119170659,13.2279214315221,13.324207409492,14.012272423565,14.6928219371103,15.7720008597308,16.9449489305077,17.7272458313409,18.6099571265882,19.5745691936385,20.6863269454282,21.3101553081207
"b=0.245",15.4746892234692,13.4195917293006,13.5137141144468,14.5253042788016,15.0327666946692,16.1106080712648,17.372630792321,18.1033560349993,19.0464601958006,19.9300899793562,21.2702877353537,21.4563312842225
"b=0.25",15.8907075580016,13.6044705833014,13.7443156760106,14.8991020104704,15.2900812984391,16.3210591040121,17.5890983328837,18.5652052988108,19.3974272812058,20.3801737473712,21.6028847934543,21.8891775995288
"b=0.255",16.1746878820668,13.7993825607431,14.1927865915575,15.1695558997978,15.6710971311892,16.5070610168661,18.1985275876136,18.9778776422022,19.5332342234512,20.8613639090145,21.8794544834415,22.4745865843901
"b=0.26",16.4501741469264,13.9874087677092,14.3889939382085,15.4211203250372,15.9570459171809,17.0987489156266,18.5629664387009,19.2571800842719,19.7606118754275,20.9192011106979,22.0554491265514,22.8842990390183
"b=0.265",16.871794320574,14.3153214061197,14.5643185170057,15.7212439298426,16.2364135030609,17.1907304075226,18.8013935906489,19.5354523560704,19.9068822061326,21.1790663515424,22.5007033051078,23.379523591789
"b=0.27",16.9741468378122,14.4279039475364,14.8282524284735,15.787045421863,16.5097526078838,17.6587047481737,19.0040395335315,20.0629721419482,20.2499878198581,21.8970557962852,22.9066328324661,23.8294757165275
"b=0.275",17.0014380847297,14.7439464592061,15.1532780297863,16.1961936271709,16.7961734489296,18.0870900984721,19.3246107635811,20.4138355086211,20.9308997961863,22.2325471252721,23.1427078505136,24.8366998438041
"b=0.28",17.0517666491751,15.2171744501416,15.3477205242221,16.4368714920093,17.2911246872342,18.3860327809424,19.6903917600178,20.7010097988931,21.1690976922996,22.707918972862,23.5667025696438,25.3785725625275
"b=0.285",16.9895471248763,15.3733079305147,15.6403020992361,16.8769212136239,17.385081644782,18.7838728971889,20.0630691544727,20.7816492777584,21.7936855667444,23.1692029967096,24.3195520007862,25.5826369700314
"b=0.29",17.2433677069978,15.8635115286696,15.8044238001731,17.150144180552,17.7009960921426,18.9998228572564,20.5767191257868,21.2440746586007,21.9790456148744,23.5635291478135,24.889958282639,25.9522749529779
"b=0.295",17.5859109061583,16.1848731703902,15.9587228675767,17.2853418037161,17.9118066876326,19.2129157185952,20.8525386734754,21.5058784476405,22.4252556645077,23.9366636419836,25.4121810130957,26.6362174413616
"b=0.3",17.8011968496313,16.237186993493,16.0421324886308,17.5228434546073,18.1708095028211,19.3426236534003,20.9914015984133,22.2430269822896,22.9573546137575,24.4814050430316,25.8173835521555,27.0605250412814
"b=0.305",18.0558791338843,16.4115701086577,16.3672937406482,17.7615065874016,18.4234790255618,19.5887797769915,21.4935791710831,22.6082641646541,23.6137021516353,24.9169733493009,26.0511271534138,27.3757788543246
"b=0.31",18.2771315846449,16.6462457489804,16.7684193298446,17.8682604770285,18.4963708806585,19.7920463593814,21.8033760780696,22.7230576202185,24.1064270975304,25.2369986341796,26.5228675477634,27.7549950391447
"b=0.315",18.5982956635855,17.1471565082902,17.1083990234982,18.0179765953303,18.6599331302391,20.1025439886009,22.0018182194435,23.2014355474946,24.1568299287925,25.4918357883611,26.616987338508,28.1811967120455
"b=0.32",18.7570836610841,17.4504745192825,17.424194880679,18.3038303880711,19.1065152013836,20.3644020018002,22.7308103381134,23.5127523780765,24.5229315986839,26.0188568327035,27.4679196606129,28.2521229749756
"b=0.325",18.7868987880422,17.9231737258981,17.5388014021786,18.4889263359079,19.2894582244573,20.7561343181744,22.7286065055793,23.819751196036,24.8470875162878,26.3326775488888,27.7075925020279,28.7304889074045
"b=0.33",18.9905808120329,18.162894835787,17.7686802979873,18.6886641175435,19.8482675434863,21.1034691742585,23.2365775807716,23.9890497956747,25.4399134739154,26.4212011880045,27.5882749940661,29.1230641057421
"b=0.335",19.0392737803541,18.3173221250528,18.1693037249514,18.9832139953429,20.19577542866,21.2996838180102,23.4669747418943,24.0830842667747,25.7609540049287,26.7061911316558,27.9736501343605,29.5633924646767
"b=0.34",19.3485132807927,18.4329765286832,18.4924331580175,19.1042034959882,20.6176276665033,22.0168346319146,23.9329595267685,24.6393998755596,26.0927067937467,27.1751857871305,28.4886354410712,30.259854876501
"b=0.345",19.7240560022975,18.6710309870536,18.6264113157357,19.4854040492523,20.9960316815711,22.5785831062632,23.8600181942293,25.0807836626101,26.4891124818919,27.4664347170248,29.2665092261225,30.53423577623
"b=0.35",20.0067751137249,18.9171528719275,18.6788259375033,19.9758167202708,21.2432399940193,22.9662904008685,24.5563607641639,25.5705972688651,26.6209379650759,27.8636801638601,29.3471675731214,30.8407720417204
"b=0.355",20.3220724370434,19.2307999847164,19.2944321739437,20.3896322410685,21.5798794402377,23.0855711015405,24.6242295358611,25.7385971313298,27.0220400882155,28.5425165859596,29.1592738695968,31.2773687186731
"b=0.36",20.4951852809388,19.2570459254577,19.6874326258632,20.9042607120714,21.7511414098029,23.6362649697162,24.7815862674892,26.3633380104812,27.6238949206956,28.9797929000053,29.6891373008846,31.8232041749938
"b=0.365",20.4914485835792,19.7203178866527,19.9990194224804,21.193253518223,22.0476878304026,23.7745740148168,25.325047295158,26.5621479437794,27.9007523192775,29.1505657552634,29.920620693543,31.9267582914429
"b=0.37",20.766889882018,19.9342059045828,20.4955539077598,21.8185477485723,22.334159282155,24.2503975465397,25.6384642589964,27.1205670205681,28.1615671323364,29.542153460055,30.4009161150437,32.4922792791024
"b=0.375",20.9682795982337,19.9094511202651,20.829927089426,22.1379109617489,22.8749845792709,24.5264730350053,26.0321555286518,27.2686264122202,28.6480476760392,29.8387664815094,31.1399220115713,32.7039824682248
"b=0.38",21.0717588990667,20.1825203683338,21.054363298118,22.331122550906,23.119522834817,24.6380063206504,26.5221112982383,27.652808433554,28.8597125656908,29.9735829377447,32.0039191656178,33.063050515327
"b=0.385",21.31107641838,20.4891103970046,21.4207012658269,22.1649881374433,23.0026099648653,24.9892990734316,26.9612663893501,27.9151977956774,29.1153285936514,30.2743066136202,32.4765153006054,33.8134216487164
"b=0.39",21.5720528361182,20.6780335278911,21.4581642740099,22.3021424031626,23.2157123544747,25.5257382433059,27.2097922939785,28.3054780215166,29.5984777041641,30.8616072620342,32.7530786807103,34.0028285437853
"b=0.395",21.6513203354215,20.8679549942056,21.6000016191224,22.3381765415802,23.5894782580195,25.643247000964,28.0586733237699,28.828287834177,30.4099153840314,31.3992040277669,32.905924989253,34.7692596241057
"b=0.4",21.8526203223827,20.9711533703884,21.7994099321414,22.785006644242,24.0831860698069,25.833812671198,28.3317382278476,29.3591126167304,30.3873088272542,31.8539788701226,33.0640288623777,34.7015090566833
"b=0.405",22.2151732121244,21.0604262667174,22.011020135667,23.0716011748573,24.3822992808643,26.2780471591408,28.6740191818213,29.6401233161993,30.7326296049594,32.0040832504818,33.3824305197365,35.2405651114623
"b=0.41",22.4524210217093,21.41839427884,22.4166292390422,23.7350108699363,24.5429805490609,26.3769750866597,29.1820487364092,30.1680735392949,31.0765314190733,32.3841959700034,33.9416300573067,36.0295193509329
"b=0.415",22.8395007455091,21.5491892319105,22.611350415238,24.1598959681842,25.0294644934187,27.0629292574387,29.6053348794225,30.1965998236204,31.8035959720439,32.7352198301257,34.608095465622,36.3130230741009
"b=0.42",22.9853970861423,21.8273217574318,22.8130734987519,24.3724057759436,25.3500765450105,27.5082820384119,29.9877911426148,30.6737775575681,32.4797461013974,33.7061963337193,35.1349160896583,36.8469935126546
"b=0.425",23.1763394297177,22.2398171035762,23.0431838736187,24.3709833053274,25.8630789287321,27.528651675513,30.0572413912614,31.2415258841668,32.8808662085535,33.8993107757274,35.438391315707,37.0682272062152
"b=0.43",23.286014577265,22.4293558365573,23.5351759622824,24.9267927189283,26.0685838466093,27.7128639385628,30.3190566458166,31.5285803292137,33.1745546376202,34.3314974006824,35.8108160929348,37.0374432151516
"b=0.435",23.7327544119145,22.5823311444533,23.5267141051933,25.3276607772695,26.5265833332184,27.9831986290585,30.5999670701862,31.8302464565287,33.4665901637184,34.5673579033788,35.9821369149095,37.7852350607563
"b=0.44",24.2507575670894,22.6882804614868,23.6652783961121,25.6976501288619,26.7238796646751,28.2935654312245,30.7555361574736,31.7892690999006,33.5229097476315,34.8909480404184,36.2217983962824,38.1949927801274
"b=0.445",24.7961039177383,23.0158863656711,23.9806397992422,25.7452570284658,27.1250706674229,28.5149220771628,30.9051998047915,32.158277664116,33.9824171334345,34.737814889398,36.704112263481,38.5728031841241
"b=0.45",25.2183499018436,23.3263353174879,24.4327457799613,26.0348452474934,27.4720817274353,28.9940310750797,31.2183144062941,32.0255013477647,33.952911858509,35.0842997577261,37.0354575376314,38.7800132351182
"b=0.455",25.4972518494607,23.3571419816265,24.7424311147391,26.4009777867991,27.6126255731862,29.393790365242,31.6191897183545,32.6352713287506,34.1466693869816,35.50141405405,37.4367305913058,39.5329987329395
"b=0.46",25.7271084781821,23.5366137599323,24.9363000846855,26.6384471789233,27.4927042854422,30.1151280443205,32.1391713411958,33.3188464588461,34.8784932429652,36.2993607918173,37.8634157446718,39.6197012150488
"b=0.465",26.009406514259,23.762457484824,25.3238215427641,26.9619653481994,27.9181619391692,30.600113127028,32.5444826203021,33.163192143491,34.9676485764104,36.5990221363808,38.1487259499771,39.7315973462851
"b=0.47",26.2861643723266,23.9322182799839,25.5330973601436,26.9423529995477,28.1442067100206,31.2475566116799,32.3314736592323,33.6061283512785,35.1758828026678,36.9998404366236,38.4126524651278,39.6363037934591
"b=0.475",26.5966879664614,24.1596686582959,25.9397594039928,27.1139358592523,28.3015870848896,31.3321563470322,32.7999447959524,33.4991576367446,35.7764008078786,37.3897970218765,38.4731105365989,40.0442983975056
"b=0.48",26.8632708363167,24.3910821311818,26.3042417191794,27.5834678344793,28.5449550783993,31.3273724604829,32.8294266861399,33.8331675475058,35.7586913815466,37.6270910993295,39.1262464555997,40.7071455538028
"b=0.485",27.3638938089517,24.8952147141884,26.6436620517724,27.8927741025703,29.0519697846715,31.4561712777589,32.6467263182009,34.3898420008247,36.0237158860833,37.8686242488525,39.5409991452677,41.3644225763794
"b=0.49",27.9426901606532,25.352287551521,27.063945991871,28.4321943395557,29.5135583727858,31.5048120439725,33.0388607248091,34.7965201961453,36.5112757394429,38.1488076679515,40.0109132184626,41.5714379168485
"b=0.495",28.1495716786368,25.9380066434166,27.150383947155,28.8625731403073,29.8903836453256,31.9594310294925,33.5007862207919,35.0354389014379,36.9440490517624,38.1849465913884,40.6572486337208,42.3284763385973
"b=0.5",28.3664975715708,26.2733015549411,27.4230449505272,29.0386429206113,30.2849584259049,32.158450376789,33.6553795208574,35.2518980431085,37.7052196922502,38.6186413899011,40.9066184663658,43.0777874583435
"b=0.505",28.7617902877782,26.4124314150992,27.8893919134991,29.3130225870677,30.0720113949165,32.440586598585,33.9171483963991,35.4291261773025,38.1616256219076,38.9488442917097,41.6352524136109,43.5224200097112
"b=0.51",29.2167137201987,26.6519724848776,28.1865332194937,29.8223256375133,30.441126395026,32.5740667098388,34.6659346517494,35.6106343405255,38.4392177490601,39.568160821289,42.1521761740753,43.6880237833288
"b=0.515",29.26371688945,27.0517218264426,28.4964981417726,30.4209430344058,30.41257045654,32.7419365254778,35.0774774416226,36.0324641931102,38.6057916306851,40.2628342064282,41.5808713465881,44.7338765503592
"b=0.52",29.0081093112016,27.3342645855619,28.7891358048497,30.4063798401695,30.9925329795689,32.8812866041987,35.3233484873281,36.718885676382,38.6599682313388,40.651253978104,42.0948885976656,44.7336069185093
"b=0.525",29.3063885251185,27.7145319722178,28.9998469458136,30.4748447399388,31.4248869854814,33.1104332213889,36.0235231905341,37.1324058095342,38.8713017912046,40.5496978720582,42.4374802812195,45.0717647153756
"b=0.53",29.1009990721989,27.9405395054205,29.0673703456526,30.86567331776,31.9042894124286,33.304258338898,36.5043649523513,37.5016631630316,39.6194466349156,40.900090885904,42.6583989412765,45.5187169340373
"b=0.535",29.3691016031583,28.2013383535735,29.3412475442699,31.2871868284177,32.1732526104137,33.8434151715332,36.821596577522,37.992668736202,40.2423555266765,41.5840572521976,43.2921144395118,45.6808343606981
"b=0.54",30.0051690416886,28.0737969150391,29.6874060680481,31.5769788400411,32.3895058662454,34.1682324864115,36.7362526505376,38.0591791287562,40.8721717422261,41.9951011283482,43.5980453985588,46.0145496823975
"b=0.545",30.00826669302,27.8963153874306,29.6160011980912,31.7877287976412,32.1780105916762,34.3987274211239,37.0704762321738,38.9006065477832,41.1282346314705,42.2741124359603,44.2973846071488,46.2521937500917
"b=0.55",30.4158848503765,27.9989066550478,29.8152496083527,31.7913043054112,32.7972854235692,34.6435676007091,37.1482501591428,39.0376262532019,41.7799937370276,42.7305706744394,44.6863439965262,47.0467206132973
"b=0.555",30.6928518447604,28.2385987638614,30.0425208886479,31.8926086405535,32.8547374150364,35.0663237342594,37.8037288188364,39.5352502830624,41.9727619478386,42.9868813345223,44.8527043290842,47.6627921198555
"b=0.56",30.6427696216473,28.6309213789086,30.326584269298,31.7980888369231,33.1016486841252,35.434004813396,38.4079141611928,39.7339853303659,42.0892274224718,43.2320643800356,45.3554751955919,48.1447137096555
"b=0.565",30.6446973202725,28.9251764199715,30.4909141773914,31.9781925518147,33.5590981625339,35.8022492842928,38.9543376897676,40.0051012857987,42.4423033779852,43.6315655928646,45.8187438751075,48.6995859666489
"b=0.57",30.7935083512285,29.475728009834,30.6917173200638,32.4372098304873,33.7950591866641,36.2284282135173,39.6922150232762,40.6128377665736,42.8061381729277,43.8198864126934,46.2029010238169,48.6566440608578
"b=0.575",31.1272383885879,29.8759470311783,30.9739300872034,32.7625484930756,34.198200299767,36.3360052853482,39.54613372076,40.8440108518633,43.0109707607282,43.9907048007087,46.2909209243489,48.9074151615128
"b=0.58",31.5624275949675,30.1492169410053,30.9404733382695,32.9995076004407,34.1196883201728,36.4394141571976,39.9501954627288,41.3635345908353,43.1318861082166,44.6255227528135,46.7155888747602,49.2169073015055
"b=0.585",31.6006251309434,30.4414474205558,30.9346533894827,32.9516154682632,34.1873096899998,36.4183965645768,40.3551305133799,41.3889840438429,43.4326678421114,44.7077763469548,46.8583555633282,49.1715151515623
"b=0.59",31.8144803644869,30.5458454666295,31.2942551572736,33.3018991121485,34.8298100334114,36.8241657478244,40.5139842919884,41.8854167473937,43.8363976228272,45.3392563678255,47.47989641166,49.7260484159696
"b=0.595",32.0788562926526,30.644690440863,31.8509035295249,33.487299619363,34.9285181314019,37.3523877695656,40.315920704405,42.0678374097457,44.2844472319404,45.4187286610654,47.441061624503,50.141959173234
"b=0.6",32.412128267457,30.7626018783385,32.1514650459749,33.6095997995476,35.1123009839874,37.3731526374102,40.4893103092183,42.2846482677728,44.5437161410883,45.7177011919877,47.8033477627122,50.0876835317506
"b=0.605",32.5642666308325,30.8754897615858,32.2998919970961,33.7203280443874,35.6138891803506,37.6573168165655,40.873603289982,42.5447196245459,44.8409636079387,45.6709884454721,48.6606749040451,50.9615457251429
"b=0.61",33.2206297773809,31.2145690858606,32.3583548073248,33.7355053104019,35.809249336015,38.2444445673447,40.8947473370989,43.2098927056383,45.4525341327102,46.6608166115199,49.0727630221645,51.0579137202112
"b=0.615",33.8256735777718,31.3954204763657,33.1045256528936,34.0303062223751,36.0536693383388,38.4854634852357,41.6864954555998,43.6449635336314,45.6960954497682,46.8757817030061,49.2527303519591,51.9285617413228
"b=0.62",33.8592882874878,31.2431904581627,33.2651479148692,34.0753432980512,36.4161690169151,38.8275758620057,42.4167050307957,43.6536852716877,46.2839245958961,47.5474348186589,49.7280447861996,52.1654183292369
"b=0.625",33.9424669031762,31.3256390948867,33.7403760663696,34.2970754929298,36.5299283956353,39.0735973764188,42.625916734438,44.0446106072642,46.5006133675214,47.950531494298,49.972698763211,52.5185215919827
"b=0.63",34.1231252290828,31.8095244593395,33.919966873888,34.6694004569763,36.9214946311842,39.3154070738697,42.9886917146207,44.4896881262258,46.9864524723769,48.5289619841578,50.4217687815408,52.9018307826028
"b=0.635",34.2813078600668,31.9145953631202,34.1668548517572,34.9200396730717,37.0596792969681,39.2135844665826,42.9779289462028,44.4678225855982,46.8680287569001,49.0844589860824,51.2384686074889,53.1088036736099
"b=0.64",34.4816897875154,32.185673891746,34.4372728033888,35.1592489493031,37.6140744193199,39.9864521963008,43.2743705025179,44.8819043178276,47.091127477596,49.6864932761174,51.0973070438155,52.8628259418311
"b=0.645",34.7876060584624,32.7283022126447,34.7389147229492,35.5320623231263,38.1472097578428,40.2509519691359,43.1313320635526,44.8918630097468,47.147333116373,50.0492753240202,51.5981368701671,53.6658717517963
"b=0.65",34.7185133047944,32.9475257593275,35.082495173652,35.8086912165301,38.2236457208925,40.3190803434714,43.3327748497377,45.2904915157387,47.5594291058861,50.5086087790368,52.328857006185,54.4178208123606
"b=0.655",35.1786384230974,32.9613800027149,35.3398594154457,36.1758946346296,37.9345593770967,40.4758735672644,43.3372764473146,45.6053947195775,47.6294780225263,50.6203884059644,52.3525567297269,54.877533473412
"b=0.66",34.8580089616811,32.9778185223104,35.6080803748655,36.4926299442734,38.2644681397554,40.2674107433427,43.4919477382336,45.4616328574698,48.07392493653,50.8751495951505,52.3824899323175,55.462244209998
"b=0.665",35.0976739814667,33.1978142126009,35.8257390812822,37.0769965326201,38.7661620173323,40.4523676435119,43.6046228203287,45.9100524890177,47.825572241657,50.7330425697187,52.4943713701429,55.7472898918698
"b=0.67",34.950763485585,33.7623684585175,36.0791402355081,37.3416324105194,38.8410883036334,40.5833972788216,43.6739429295133,45.7702498260174,48.1343510669387,51.0853429906692,53.1706819146175,55.9657348823347
"b=0.675",35.2565925935637,33.927606685672,36.545618262458,37.4639362334561,39.2214948933009,40.6411231024179,44.8431282322367,45.5874636730432,48.8331086940094,51.4880361345401,53.5874803594024,55.8348130627305
"b=0.68",35.408640109004,34.7401225200009,37.0779681367142,37.7150523122055,39.5361115782555,40.7197253701909,45.5107654700308,46.4929849273004,49.5762440368254,52.1917532046831,53.340585994708,56.7432095688884
