"","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12"
"b=0.075",3.21471512140296,3.0219983611417,2.84590567573041,2.8647391173075,2.88076705345661,2.93762745676285,3.09497281997617,3.20337525723839,3.37494667443741,3.54632751023576,3.67277167478752,3.88640087506171
"b=0.08",3.23182768899422,3.0792176276282,2.90758101599542,2.94599844008821,2.9704651493677,3.04457423517696,3.21765258615106,3.34203856988064,3.52481755683352,3.70976855395517,3.85594727535107,4.09116673972454
"b=0.085",3.27114954928644,3.11265619729662,2.96601529502166,3.01306862456302,3.06397283157828,3.16035133981141,3.35021396160483,3.49633706907579,3.69793947053735,3.89315707617835,4.0757038210908,4.34044108447801
"b=0.09",3.3068439179792,3.15574546897252,3.03176716583789,3.09259938874153,3.16219999410428,3.27332850193357,3.47225839790113,3.64002502115747,3.85517747401714,4.09246912556592,4.27625996326952,4.59411506389497
"b=0.095",3.35643562666019,3.21205975892404,3.10070163822792,3.17060537295326,3.25401986374874,3.3797821093574,3.60289809480045,3.77524309901744,4.00776323463164,4.30123135092931,4.49365259844805,4.86611842310633
"b=0.1",3.39749783366843,3.28143529748329,3.1717160292432,3.25300832325074,3.3511412350155,3.49718485988707,3.72575998849874,3.94689983701912,4.19205710421382,4.49249968450164,4.72446175061591,5.08711392665681
"b=0.105",3.44223642816037,3.33890075522357,3.23388570093485,3.33348327714792,3.44700198232018,3.61247480194927,3.8602802334928,4.12450243872041,4.37495833569476,4.71187162238094,4.97636861469965,5.32046408767109
"b=0.11",3.4920390475752,3.38770716558242,3.31471500513956,3.41126480798535,3.56160769942501,3.73115795181388,4.00653879850585,4.30549054289372,4.57075702948292,4.93400139543775,5.21580374487524,5.58691812202561
"b=0.115",3.51832812340887,3.45809701129458,3.39391189738009,3.48608003377954,3.65996131564951,3.86271453556641,4.15472674489874,4.49004246550485,4.76850766579879,5.17759145904629,5.47461815636046,5.848434655766
"b=0.12",3.5545245980422,3.5176846798449,3.45116995657307,3.58372848746593,3.76632605239088,3.99748281978517,4.3138618623264,4.66684551731193,4.99409273784899,5.3972703298788,5.71214245110491,6.13197452626979
"b=0.125",3.59710516484135,3.5594577411466,3.52044975140949,3.67324309556957,3.88857305416264,4.13053256859019,4.4838188791202,4.86230193161017,5.22044339790237,5.62493926718112,5.98555288858259,6.39700192457652
"b=0.13",3.63249743797884,3.61672946022129,3.59092734692052,3.77318306576304,4.00910253220777,4.26946358794985,4.65795316122319,5.05003591328868,5.41717719672571,5.88068294006397,6.24770811469447,6.67231750178073
"b=0.135",3.66339543193992,3.67550715887082,3.67569624366193,3.86838625479175,4.1309526680255,4.41378428160692,4.81351045170902,5.23924522213618,5.6156388638408,6.08707205562194,6.51684554672745,6.97521174445203
"b=0.14",3.71833210924838,3.72388931693522,3.7499140270068,3.9484132601857,4.25339901499311,4.56337650221054,5.00172117679966,5.41744904829913,5.84194878194983,6.30657663361053,6.79071053280321,7.26691894154563
"b=0.145",3.77222177757226,3.79941632391996,3.83291234893772,4.04063167627244,4.35173465036122,4.70866904916698,5.13865639517325,5.63192851226623,6.0774735281457,6.49590528735129,7.01249625024491,7.52684822486709
"b=0.15",3.81290788448133,3.86751081829409,3.92431408929052,4.1276029698196,4.44618907629991,4.83495527599141,5.29649048839524,5.82478145296775,6.29340425143872,6.76048413603331,7.26690995428515,7.83722194141209
"b=0.155",3.87085599669523,3.93047495922401,4.0028818804347,4.2142089549582,4.57039427452319,4.9812462807468,5.44839629947627,6.0021979395449,6.55259809436086,7.0274133327377,7.56575656849568,8.11750884869483
"b=0.16",3.89251873471604,4.00758223248673,4.07355114613838,4.29825389247412,4.69607769594789,5.13468502209545,5.61883474132066,6.20967186892385,6.76215795702396,7.28737092651676,7.8398722835964,8.43169372521579
"b=0.165",3.95466859462151,4.06313000441277,4.16516481395234,4.40027753566843,4.81527063861241,5.30269970382934,5.82604432776969,6.39478941945736,6.98811619394406,7.53655820476594,8.08461497453152,8.74027557097136
"b=0.17",3.99980145755349,4.12190915046584,4.24916154680207,4.50783646824107,4.95304353340115,5.4423632598963,6.00057506155339,6.58327819958196,7.23009856493906,7.80045305741666,8.34653574244185,9.00948328822087
"b=0.175",4.07208293962665,4.17243094239643,4.33615789567182,4.62522802105518,5.05240830707292,5.61064339615106,6.20875097758698,6.78462017624896,7.42408560335923,8.00511977800089,8.58149749006125,9.24484924293348
"b=0.18",4.12028568732939,4.2232458727465,4.4190876971897,4.73885009875407,5.19993107746797,5.78957509524377,6.37777238185799,7.00278757383369,7.66061695676071,8.28204453865387,8.83615390437756,9.49384546536978
"b=0.185",4.16019670652047,4.28881625857016,4.50932030584576,4.86762735441651,5.31837830998704,5.96213058332203,6.5659571462562,7.20529054263949,7.88278779677075,8.51425633935236,9.14279359466069,9.76918481876381
"b=0.19",4.21644777214858,4.36060579210354,4.60536985121496,5.00263218387232,5.44624486370883,6.1117185918812,6.75491782720415,7.40214594091433,8.1345627082945,8.78870436202526,9.44263603639484,10.0101452010193
"b=0.195",4.24762706439066,4.43581094789182,4.71184096823597,5.14281337240312,5.58220253449094,6.28407270602017,6.94029116880737,7.63222224683389,8.38127070988189,9.02765383864163,9.68046754060135,10.2821708827919
"b=0.2",4.28939925493407,4.49620642967598,4.79627344337715,5.25973572039497,5.75159059612952,6.47519071430638,7.15500180467683,7.82969706044438,8.60146545225638,9.27334274142576,9.90811000861755,10.5934763511077
"b=0.205",4.3233422048824,4.54444516783572,4.89955479861403,5.35852674942998,5.91264105429499,6.64250801289557,7.35618257639729,8.05254391866912,8.81695193507223,9.49018873854018,10.1984245497491,10.9171679255436
"b=0.21",4.38031862285943,4.60439629637155,4.9895069922587,5.49401784063936,6.04450563098433,6.80110405586624,7.55261358705653,8.26421395902588,9.07196553141092,9.76450538970338,10.4470908459798,11.222587373593
"b=0.215",4.42584963206155,4.6840555073252,5.09716614431476,5.60344999104471,6.17620870624048,6.96780344021011,7.71432568439604,8.479885938101,9.34436461944828,10.0238324310735,10.7411112690009,11.5054410204288
"b=0.22",4.46722617086663,4.78192426435534,5.22701169915865,5.70443842312735,6.31819942428624,7.13723592919995,7.90777916986082,8.71846826648535,9.57100731300688,10.2987260194115,10.937014220727,11.7216988248433
"b=0.225",4.49372398558072,4.85585287131644,5.32477760317243,5.81969337135129,6.48365629840053,7.31805849692839,8.13776301004165,8.95465313767907,9.83087684929518,10.5113783605661,11.2073667064875,11.9822861592391
"b=0.23",4.53026987985832,4.92345761140542,5.42249312957988,5.95491627695812,6.62131241254724,7.49146219374127,8.30636336129544,9.18229810758964,10.0114458294822,10.7410920291424,11.4569803036413,12.3023162894067
"b=0.235",4.60120105897643,5.00307096621413,5.5324511746842,6.06899707453854,6.77336045258938,7.69577469549553,8.54873595606346,9.42208429886112,10.2350493292818,10.9784997835923,11.6660845382094,12.5872787588197
"b=0.24",4.64141619384161,5.08466923358592,5.62569220853893,6.20944789040874,6.92959660309063,7.86173818567585,8.7500912160567,9.61752434052239,10.4220988888376,11.2052606713764,11.9719946447294,12.7935897458265
"b=0.245",4.68159239869665,5.13732008660291,5.72937421346476,6.33521959944948,7.12690451146278,8.05555838382813,9.0069795300436,9.75688035654465,10.6223542513135,11.5058597740728,12.2507517534133,13.0422011958388
"b=0.25",4.74879065452958,5.23416171994076,5.83056487409115,6.46342989405179,7.26316200638766,8.19093742334532,9.17999447346238,9.98541836359378,10.837894737089,11.7331639746924,12.5298563149156,13.3474303629006
"b=0.255",4.78662185336385,5.32531152128569,5.94661141729893,6.5667984160445,7.43415331569079,8.31193614612216,9.41709997521936,10.2030602686572,11.0856549196032,12.0094447712698,12.83639546429,13.6830555638316
"b=0.26",4.82928381088595,5.37924846826379,6.06347223821821,6.69403697956313,7.57414258046981,8.5188219031611,9.58532209021755,10.3495727691403,11.2610121185001,12.2645460795613,13.1655956934567,14.031519682403
"b=0.265",4.87753824040512,5.46539614145089,6.17098180327812,6.82001137245302,7.70852096575116,8.73235400515343,9.75541948432121,10.5584330720589,11.4534874038619,12.5268152632533,13.4157341726982,14.2889547515748
"b=0.27",4.92184574193523,5.55372424789194,6.29835245730812,6.96409398024825,7.85793047932482,8.92994424323159,9.91322493350055,10.8076099903262,11.6722568660961,12.726753644795,13.6639976522976,14.542508426901
"b=0.275",4.98669937462221,5.62217940262969,6.40253621552909,7.10588225916577,8.01640666561968,9.09204594235234,10.0752989138708,11.0201055402093,11.9065960013689,12.9506842671649,13.9077133268042,14.7628594480838
"b=0.28",5.04119543073122,5.69439563015308,6.51597304056794,7.25134865134117,8.19984771667541,9.22318557596237,10.2779174504608,11.2095181196531,12.1055841111037,13.1580148907334,14.1169751595503,15.0243665357264
"b=0.285",5.08429060943415,5.79586447709091,6.61910269951658,7.37018958861,8.34231601806775,9.32550846094491,10.4342562689047,11.4077766501885,12.3576401281817,13.3706664083594,14.3564887402562,15.2461298844198
"b=0.29",5.13123959866205,5.85277824279433,6.68224246723112,7.5325870863352,8.49801212064873,9.51350936540515,10.5651827786356,11.5668020514792,12.5407596551133,13.575872881178,14.5496462998448,15.5092907475995
"b=0.295",5.18799323675675,5.88559266239527,6.77670922097699,7.63453073273924,8.61298590550381,9.68846732968805,10.6836045746227,11.7506450521452,12.7571650751305,13.8090848255476,14.7566255601811,15.7438181534162
"b=0.3",5.2442217044289,5.95039938939909,6.86154838828285,7.75573324712932,8.75023565420289,9.89535434254375,10.8356291072553,11.9041795906624,12.9737982258232,14.0128990310334,14.9997946367425,15.9449106375378
"b=0.305",5.32761378017964,6.00779036073209,6.95311192718957,7.92910098026229,8.90406011055171,10.0615816541934,11.0435091703669,12.1417938260685,13.1693939647842,14.3250512587359,15.2384928799062,16.3055432768188
"b=0.31",5.34514984633157,6.08858435749485,7.05481957988502,8.09313256533912,9.09897643025792,10.2145232941878,11.2248218411132,12.4023285498737,13.3147117222575,14.5357164750183,15.4780306590514,16.6000044094087
"b=0.315",5.39924032257579,6.15474355338026,7.15048977704698,8.25260553431993,9.28970493191249,10.3243209337064,11.3394368817191,12.5829474211185,13.554310395168,14.7532845018482,15.7058735911851,16.7504477832686
"b=0.32",5.47076153270782,6.22825592152765,7.23245400170939,8.37037562395656,9.42809204629426,10.4088900636336,11.5538803954194,12.7911620335401,13.7813239603503,14.917003565605,15.9903322009812,16.9942561190205
"b=0.325",5.52290749121185,6.32724222592219,7.35648919328334,8.5178954920636,9.61552959963162,10.6667068810468,11.7746466548188,13.0416360906035,14.020948975473,15.1580483909099,16.2214224481827,17.2116998874842
"b=0.33",5.56798532621928,6.41113456507418,7.45876818841871,8.63569397110159,9.76190609580228,10.860036711803,11.9935126043808,13.2418105932683,14.2074453755587,15.4452750859847,16.4060024823849,17.440967949804
"b=0.335",5.64147067101186,6.50820461028785,7.54103268024476,8.75310831401028,9.89996074676237,11.0737914140459,12.2110483407285,13.4044866163287,14.4574098984816,15.6765103493477,16.6881514970996,17.7115324787
"b=0.34",5.71455616994394,6.56436542768907,7.6457569182877,8.91121483551172,10.0852221800795,11.250919092974,12.4173943417697,13.6272194125092,14.6642684079882,15.87416248044,16.9186951234561,17.9681219840221
"b=0.345",5.77072733760526,6.64364712644039,7.75200266025092,9.00311026882428,10.238236974423,11.368454803311,12.6237996170584,13.8268776432448,14.8871460591786,16.1072999326405,17.076783964276,18.1574790117148
"b=0.35",5.80688177643983,6.70078735867733,7.84037204619785,9.11808904550561,10.3589039638659,11.5435939665625,12.8185990953775,14.0565697616559,15.0999138843937,16.3540797619849,17.2824747754296,18.3903683562852
"b=0.355",5.86143253206604,6.78118166898575,7.98142587858494,9.2153250567177,10.4735291082594,11.6808864627709,12.9940610813051,14.1743486477058,15.2872573636905,16.5477313941594,17.4815889026747,18.6593213566901
"b=0.36",5.93829626710881,6.88300782924069,8.08519964964576,9.36223453707831,10.6048004082334,11.8026312230464,13.1959613157155,14.3928371323137,15.5494519715089,16.7326420038625,17.694547375846,18.9505286264212
"b=0.365",6.00663376016471,6.97949610982656,8.2329519147811,9.42893189727571,10.7880769964681,11.9104830519678,13.3456406303627,14.6234224657093,15.7413300012287,16.9219534942004,17.9218434487317,19.1295217444341
"b=0.37",6.07192330017804,7.07354307628273,8.34209914857853,9.52057927877945,10.8800798631694,12.089145572157,13.5044479886667,14.8469405058155,15.995999781233,17.0902174927567,18.1786243394653,19.4318949397499
"b=0.375",6.12648748135117,7.17591629124143,8.42290454023466,9.65843735272627,10.9965670357954,12.2701846001865,13.5942894704494,14.9688378916667,16.1945132746128,17.3123027709265,18.4498494263409,19.6430573469329
"b=0.38",6.18189230427454,7.273593327983,8.53454740185918,9.78028901184933,11.1378074247109,12.437374548761,13.7529717720785,15.2303448802916,16.4400214262434,17.5454197546612,18.6861923243894,19.9068533811584
"b=0.385",6.2007158914055,7.35560671590311,8.67308716274855,9.89902725844029,11.2427393200619,12.599379120906,13.9715832993175,15.3808096299961,16.6347101864925,17.810039572772,18.9181960036071,20.1143138019146
"b=0.39",6.28582720259887,7.44716291003645,8.77695840886541,10.0488733010479,11.4156438134798,12.7142347905917,14.1190841043072,15.517734139324,16.8186009796151,18.0199363462523,19.0959700069619,20.31561679066
"b=0.395",6.38924407835743,7.53613274827355,8.87643746983034,10.1491456072151,11.5666056101286,12.8564888001852,14.3665460639685,15.7053077277694,16.990933651891,18.2321171516577,19.321365806669,20.6117394397849
"b=0.4",6.44179734177977,7.66113644774275,9.06247380971883,10.3003853743176,11.7005300233338,13.0144760722931,14.523082769214,15.864458496478,17.1917352823516,18.3723535596552,19.5876330545227,20.9315920097495
"b=0.405",6.51355710252196,7.75177979825561,9.16722657024117,10.4690863109717,11.8825135318094,13.1505248836704,14.6881656608155,16.0257077501753,17.3508895008524,18.5937384588962,19.73519004861,21.0944578436887
"b=0.41",6.55861464887666,7.83580870706829,9.29689204273026,10.5814531400012,11.996501957837,13.2762306043753,14.8931802786384,16.2596725491932,17.5202764217768,18.7649560376775,19.8779004671274,21.2272567851102
"b=0.415",6.61374852061157,7.89952883942559,9.41165341998704,10.7332496014755,12.1803537583483,13.4799540163768,15.027347922049,16.4237469349284,17.7612093574228,19.0332913486942,20.1943077290162,21.5239211004703
"b=0.42",6.66538735319405,7.96566188623569,9.55933287412324,10.8502476345239,12.33310360341,13.6420446166336,15.1913562348597,16.6210423095207,18.009830931285,19.3946311693551,20.3749427697662,21.8620377629203
"b=0.425",6.70015514316991,8.05224322722635,9.68166765944486,10.9502396960298,12.4706448408317,13.7877631226221,15.3607426066796,16.7802262518272,18.1597519549642,19.4675962526884,20.6250604044253,22.1047769417478
"b=0.43",6.75499461235191,8.13780015297392,9.73401775739954,11.0402545607807,12.6309265511973,13.9579482597216,15.5350124267953,16.9770064610166,18.3071265848574,19.7183269189629,20.8608881262909,22.4619614344385
"b=0.435",6.83039978891587,8.26231259193916,9.89458141327646,11.1571246334585,12.743314006007,14.1024352826655,15.6540420369108,17.1088372736576,18.502609718378,19.9615497298711,21.223541486761,22.7174322773584
"b=0.44",6.87396940225013,8.34404545558829,9.99253861234489,11.2924228775017,12.8474312351345,14.2753013391937,15.7924138368253,17.2090129921238,18.7411943823194,20.1160050444823,21.4302041143258,22.8309503432771
"b=0.445",6.92341457095978,8.47299401271762,10.1291413813222,11.4597343096892,12.9434733455501,14.3852960731047,15.9439639851636,17.4441886551568,18.9409998687319,20.26946747416,21.7305002968759,22.963864867428
"b=0.45",6.97117202361854,8.55285055898982,10.2300683994755,11.5705057388612,13.0430703529103,14.5194243840145,16.1174245479373,17.6483596190866,19.0734509603713,20.4634397656465,21.9100010592293,23.1912365799749
"b=0.455",7.05396455214342,8.62570393546946,10.337475613132,11.68903135703,13.183455019926,14.7009687070836,16.2304072359467,17.7455364188724,19.2661696052153,20.7843376847873,22.1226919830092,23.4962810926892
"b=0.46",7.13766299373316,8.71854249737294,10.4255883827907,11.8494536233588,13.3860904992782,14.8720119956291,16.414467107257,17.8891076460916,19.3977378152442,20.9783042014748,22.4051099836006,23.6935807078376
"b=0.465",7.21154577204806,8.82449622668579,10.5374956419103,11.9933218430511,13.5996684202882,15.0464075847327,16.5583111869034,18.1105950198273,19.5465669718295,21.2091445373509,22.6839209132578,23.9381013935141
"b=0.47",7.26093153474806,8.94115322728387,10.6779333093231,12.1727601026057,13.749884626933,15.2313193219836,16.7696098563017,18.2927519113554,19.7206982272871,21.3661353595177,22.934089652243,24.1642025941086
"b=0.475",7.33696737727574,9.02085774695584,10.81193170402,12.2691541891934,13.9375292408158,15.4790870880761,17.0318095194808,18.4791301147122,19.9105864080672,21.4295809222371,23.1558403613308,24.3555665699303
"b=0.48",7.37427793107431,9.12180970232898,10.9334954672393,12.4189754720151,14.095390097656,15.6337859934653,17.1768548842773,18.6125106494281,20.0403363653229,21.5806665103176,23.3286889395343,24.683354931162
"b=0.485",7.4527467051065,9.17148179284502,11.0221037973352,12.5784989266911,14.2566385438211,15.8258170570745,17.3457335619739,18.7700028566567,20.2219251225148,21.8619225590269,23.5806827694307,24.9915751975339
"b=0.49",7.53290186400038,9.28195866719835,11.109355124573,12.6788284429605,14.3638761316702,15.9190162190196,17.4664023611162,18.9543653914969,20.467763062841,22.0601632534525,23.6824635739039,25.2953847982544
"b=0.495",7.6021984493186,9.388589431095,11.2302041064312,12.7450261772973,14.4883619119022,16.1128293969947,17.575673804379,19.1258809337594,20.6800701971467,22.2306589005377,23.8676417803826,25.521183516922
"b=0.5",7.64656537360528,9.47259192409261,11.2668281450635,12.8711271021673,14.6673527561309,16.2105219703025,17.7515806145147,19.3874941066757,20.9715955789584,22.5166437415215,24.1851754741546,25.720192033811
"b=0.505",7.7042126620749,9.5529260865203,11.4302329985786,13.0101107501642,14.8436700939246,16.3468175667895,17.9362535146493,19.5070324808822,21.1764455583853,22.680826163857,24.3093300672644,25.9053315327214
"b=0.51",7.78948504351548,9.60695233908842,11.5690806667768,13.1040192693412,14.9765518436048,16.466172738648,18.1875140531169,19.6889836179583,21.3704843726063,22.9568054420363,24.5796770213631,26.1169618870184
"b=0.515",7.83581311049539,9.72908033348316,11.6427419542557,13.2617154355695,15.1324758702545,16.6273984178415,18.3137149181138,19.8911261001474,21.5876961028998,23.1923341678335,24.7825029706826,26.4600887001827
"b=0.52",7.9180397178874,9.82421015837335,11.733256490694,13.4565485058846,15.2757551364732,16.755902186392,18.4597260181054,20.16881036716,21.7121016328365,23.3693026295077,24.9189081192375,26.6402231336496
"b=0.525",7.99990017347511,9.91589162640126,11.8324943996074,13.5729193162348,15.3447584578476,16.9094434486158,18.5572294717229,20.3945852865624,21.8988167270244,23.6176459294851,25.1687227861828,26.8137132215971
"b=0.53",8.07227927655375,9.97224204265712,11.9375304123394,13.7649990441378,15.4775613604519,17.0906893603858,18.8395939521826,20.5677126871907,22.0023501026496,23.7807476359098,25.3830074762699,27.0107925913209
"b=0.535",8.13865471990543,10.0780767859593,12.0578333748062,13.8326403105073,15.5890053479609,17.2836776744033,18.9991495613808,20.7972194387174,22.273168137995,24.0346694867588,25.5539474644343,27.1604121349227
"b=0.54",8.2299121265582,10.2006344360568,12.1532157644469,13.8908877086563,15.7265131707607,17.3859772044748,19.1698189308396,21.0192563930926,22.3787947273238,24.321299947482,25.7399904457319,27.3890569337045
"b=0.545",8.29110691657738,10.3200615447874,12.3033029353779,14.0089583391043,15.876838177631,17.5519908307041,19.3616655009983,21.2183193950999,22.6057765006604,24.5227148121173,26.1054369491794,27.6389822933366
"b=0.55",8.30322246535534,10.4051138072623,12.4275764295375,14.1349760207946,16.0349703766449,17.7116760387368,19.4255434745166,21.4284144321357,22.7453273438901,24.6448870573738,26.3093462098995,27.8691061175251
"b=0.555",8.3536312433676,10.483485482113,12.5049195335948,14.2263734252595,16.1866268559601,17.8254516115437,19.6923085537615,21.5753476631918,23.0029346287368,24.8385431979889,26.4069084047946,28.0961475648358
"b=0.56",8.40651854543606,10.5280079206788,12.5735390476601,14.423994056788,16.3705543163209,18.0299361107922,19.781300007472,21.763134570125,23.2229015411702,25.1208551326382,26.5691701807041,28.4256650222342
"b=0.565",8.4610599935904,10.6479306846814,12.690220350591,14.534846872487,16.4546415497348,18.2377385168998,19.8970481651425,21.9966894922578,23.557821505797,25.3141872290018,26.8101034018029,28.6608143891007
"b=0.57",8.52754751637201,10.7365129687083,12.8423482743569,14.6738504922498,16.6107780574582,18.3796855074056,20.063551856947,22.1566956612112,23.8081214913181,25.6265758337427,27.1304268373701,28.9178479902947
"b=0.575",8.59011018980033,10.8117331323198,12.959471584421,14.7991080271689,16.7619892064638,18.6008877826248,20.282360206966,22.235627229779,24.0265229487603,25.7840998507687,27.4208749646615,29.2096693564379
"b=0.58",8.62496868939395,10.8198617728594,13.0518857740252,14.9292124714591,16.8787297819783,18.7714298700243,20.4571981814062,22.3872526324295,24.246890486217,26.0288953477402,27.6068961400475,29.3441477496041
"b=0.585",8.68779623953703,10.9437220834936,13.1738062468082,15.0263565190834,16.9963595139984,18.8747990985865,20.5690825120119,22.6259772890165,24.3472521231318,26.1710032661877,27.7368564691649,29.6474916400064
"b=0.59",8.74319107317492,10.9960910722164,13.2959279645233,15.1267988054589,17.1738664287872,19.0561574821673,20.769987354853,22.7620951258136,24.502228831037,26.3529849116087,27.8498945483356,29.8077071759139
"b=0.595",8.82433361051806,11.1118618167192,13.4248816880756,15.2117355890636,17.2645474045242,19.249140435216,21.0034654486311,22.9068634718486,24.6577313011582,26.6061730644379,28.0354350989434,30.1800661115756
"b=0.6",8.88022961389836,11.2359931381307,13.5069221223598,15.3331646669323,17.3348663759231,19.4263996406035,21.1741447880672,23.0926419175372,24.8469323183135,26.8922279800879,28.3784147444159,30.3889477483179
"b=0.605",8.98772992842487,11.2801652345273,13.5870488374197,15.4275439006776,17.4656350018976,19.5038183565952,21.3043173331569,23.2009707148582,25.0409034731664,27.0681107856785,28.7308005387999,30.5867181572105
"b=0.61",9.07032433442385,11.3547468971165,13.6562213980423,15.5428528854991,17.5884918664896,19.5428670245354,21.4778613868653,23.3782073901292,25.206818437023,27.2978459383194,28.9466500817979,30.8278376906775
"b=0.615",9.12790493277388,11.4481056706726,13.7667615183832,15.700170916232,17.6555262185028,19.69346765236,21.6530437945548,23.5466936212568,25.4159414232887,27.4022562453184,29.073438124561,31.1433506446181
"b=0.62",9.18797574516709,11.5415064383775,13.908013111622,15.7720443768586,17.7315365126578,19.8273888557917,21.8574792158282,23.7532596786109,25.6749456506589,27.6494425535976,29.2834588920179,31.3839006924023
"b=0.625",9.24044811264333,11.6420292860769,14.0044812544907,15.9180767181646,17.8859677674317,19.8636837484199,21.9875761302434,23.9381248735452,25.8571690288137,27.7596647853967,29.5045835098819,31.4294896566947
"b=0.63",9.28507534129799,11.7344457388867,14.1070874308693,16.1263044325357,17.9941627129224,20.060749124181,22.2123450469627,24.2152811670739,26.0503063447249,27.9819242059699,29.7744344395153,31.531258380431
"b=0.635",9.37058360440215,11.8254418760008,14.2148056988627,16.2429311582194,18.0601803356723,20.1803113945952,22.3366947612533,24.3450380287495,26.2688393210331,28.1124101433312,29.8893119369986,31.8117283127577
"b=0.64",9.39878497932062,11.9501750788844,14.3109229767493,16.3338516415561,18.2480920558363,20.2903001031279,22.4278674397292,24.4724771606005,26.5024378395343,28.2684609635374,30.2415743516811,31.9824703379373
"b=0.645",9.49474179805927,12.0403912474825,14.3915363015051,16.485096067879,18.3701695698374,20.3795194388813,22.5944632146345,24.6004448781077,26.6810242247478,28.5176023260242,30.4595880857817,32.2808779223096
"b=0.65",9.53464379484101,12.1508949994238,14.4821675557344,16.6092518153013,18.5107240199374,20.6224989527056,22.7889631917984,24.7497517764123,26.7190291558237,28.7750412664203,30.6140812669214,32.4405068455575
"b=0.655",9.57330601366816,12.2434654603629,14.5970785081541,16.6571241142598,18.6507939357187,20.7923936976634,22.9010238621396,24.8936599226875,26.9103135275115,28.8408805606301,30.7188535741393,32.5966203988272
"b=0.66",9.63987570263734,12.3386251717297,14.6839209747901,16.7141907861297,18.740804385409,20.8828884220783,23.0732642832544,25.0589320444431,27.0529954461124,29.1145286301959,30.7940146597515,32.8427938602805
"b=0.665",9.74674061491159,12.4254402336276,14.8188132441955,16.857603217945,18.7936812485426,20.974807493555,23.2725109285747,25.219095263705,27.2674738739469,29.320223451122,30.915384309761,32.9942021026724
"b=0.67",9.83651284840765,12.50491932434,14.906161245704,16.9389901015461,18.8916183412044,21.1666874985036,23.4250134173328,25.4115975893204,27.3858190169538,29.4881898617916,31.1398311402738,33.2572522441241
"b=0.675",9.90499340911814,12.5941785028835,15.0094069811085,17.0359509495508,19.0675912959311,21.3294919251601,23.5910562437346,25.593857811183,27.5965131478749,29.7394802276692,31.3785684305595,33.4921005075462
"b=0.68",9.95498293079507,12.6978919984889,15.1301322085256,17.1076509509128,19.2786222586904,21.4675068894134,23.6579153422813,25.8167435333956,27.7272123193929,30.0126016223859,31.6482261250702,33.6838722410732
