"","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12"
"b=0.12",4.77822413373695,5.97796865019877,7.55985452600352,9.02256632476627,9.74616050900451,9.48228032603139,8.834344432067,9.39445658561575,9.78741542744043,10.4012784489575,10.7605630191264,11.8524052197709
"b=0.125",4.9207389848002,6.2227632133103,7.78472281111496,8.94199286733291,9.33896575546828,9.07903492822173,9.59966438612137,9.73278622116284,9.81951421029176,10.8394977755623,11.3745565942222,11.9937932562193
"b=0.13",5.02037155627559,6.33010974230542,7.97219299394218,9.24492909894096,9.56743265796075,9.20551930743632,9.67242512549489,9.94529985080031,10.3601971660953,11.0034273530394,11.9768401197705,11.702214677421
"b=0.135",5.16118112561849,6.47092825035968,8.16738336574183,9.28424699967131,9.58953792523412,9.58183630098685,9.65830812011536,10.2888507371411,10.5392602334113,11.4024331369382,12.2858991523193,13.1768111599074
"b=0.14",5.28596050861446,6.70373405164839,8.50094467254528,9.69537170483949,9.50601133858244,9.9645461695511,9.69750714354683,10.3602989591397,11.0297602725308,11.3888161021102,12.0182398414208,13.3078935572394
"b=0.145",5.36764471314734,6.95376188508784,8.80053349373531,9.78390949767513,9.76327325864804,9.35264704886062,10.1262302338423,10.2460410664992,11.2204853303854,12.3209971574348,13.2391094212057,14.4977117997029
"b=0.15",5.47387973257788,7.09470795963781,9.24588161767625,10.0929303179502,10.1063873375652,9.83579928492092,9.92007726378871,10.9360713375629,11.0996151327159,11.8947412821524,13.7163957165543,15.303476186121
"b=0.155",5.54564821358352,7.29700694851083,9.39594283828457,10.5582316310778,10.1787357566687,10.3827765131231,10.3187584132815,11.0438318088677,11.669266973637,12.8426623129679,14.0598937605966,15.6720946394653
"b=0.16",5.57831130437865,7.48966216502448,9.46038317133283,10.299236459844,10.1582017215081,10.5595378000805,10.2218171493448,10.8017144246764,12.013383150157,13.9422230030446,15.1648035841938,16.7257814303977
"b=0.165",5.73634855256998,7.6496861144678,9.56071810668974,10.5265322395777,10.5319971894122,10.7750140010209,11.0681998606544,11.300156723619,12.1022604435609,14.6537889832714,15.3747181094342,17.361280620364
"b=0.17",5.92263160117775,7.97149764320665,9.75017350784761,10.2569976214979,10.4282168643348,10.5814601229079,10.9861325281436,11.8769915296902,12.8104666497667,14.9057049606756,16.3674314645655,17.4500106584334
"b=0.175",5.91626839068,8.27255945322593,10.1458425383912,10.3546761959535,10.055364354126,10.877071374083,11.3540673884698,12.2376912214788,13.0132938602644,15.9253486116036,17.5101355565048,18.3395762769996
"b=0.18",6.06944100042335,8.43850229612117,10.2349736988779,10.8273618125714,10.3163353773156,10.4276915793357,11.3271520373163,12.132481751015,13.5679091546108,16.0978065534648,17.2332134155424,21.0186043069103
"b=0.185",6.1633409600117,8.41345648674105,9.97867155596092,10.3784756832121,10.532279542896,10.9616741575234,11.1918068952311,12.416754737801,13.837410069739,16.9808808793655,18.2835361700798,21.1744192963862
"b=0.19",6.27557510893815,8.70622470927259,10.1185331192815,10.3504524788508,10.3206116222542,10.6300383987928,11.2807624068138,13.1610688678481,14.8642406793735,16.7854185186975,18.7950710763061,20.9396657824562
"b=0.195",6.47686955657801,8.92571800070302,10.1447137666799,10.4976593622317,10.6015131227936,11.2402270927739,12.0672585323606,14.5928161821102,15.5504118362797,18.0129612802822,20.5961765393688,22.7859422211198
"b=0.2",6.66500003914406,9.17010766678158,10.5839705422305,10.3691736627525,10.9248759751796,11.3577397321327,12.8104764325095,15.013706975852,16.4185237614244,18.6466951012921,20.311083603203,22.9500458149952
"b=0.205",6.80014111009926,9.34119719918115,10.5210650972175,10.7913694542579,10.9826297857587,11.1025432813953,12.4502192423685,14.9092917907913,16.7272429981333,18.9241500237553,21.3539134681077,24.0175336351152
"b=0.21",6.98995582848512,9.38410661169699,10.5542493306502,10.7522549903457,11.3243011932177,11.7139104668948,12.5130847819236,15.1251860426053,17.2121775671429,18.7964936044908,21.4055947273662,24.5426868359017
"b=0.215",7.0348233581979,9.40285156635262,10.8316499022605,10.8275218624563,12.0405094506935,11.9041939305596,13.3088483836743,15.0896408255663,18.733238426314,19.1812281811627,21.0772807927647,23.6190095968374
"b=0.22",7.16561990813696,9.60014494840548,10.4253086347687,11.3984071116513,12.3221946815624,12.2794860642529,13.0825848925453,15.3272056335568,18.4385035551091,20.5505252441103,21.6675895153903,25.0475235031798
"b=0.225",7.30911211983541,9.60664206275016,10.5352658055473,11.018776400998,12.1468305677702,12.4124883462586,14.6237703613097,16.2200160379163,20.1676316235189,21.0056860529203,23.7763899662488,26.2257859852759
"b=0.23",7.49752864528458,9.84418194927044,10.3332517912807,10.6664404219645,12.5556062408974,11.9241977360669,14.2638855496552,16.1483494973252,19.7532598818059,21.5653328344709,24.883066891855,27.1342683419102
"b=0.235",7.64985763872147,9.89585813846118,10.5041672402003,10.4826128794733,11.5686819919269,12.8181654481627,15.4320250843114,16.5620797090651,20.2565927775003,22.413161384702,26.5146998767997,28.4088266241623
"b=0.24",7.80264222028869,10.0085585163925,10.7574477764674,10.7871452621903,12.0468510241503,12.3315133127772,16.2551201743497,17.9834556649584,20.89643593437,22.1621438836652,27.4517211966693,30.3669408852913
"b=0.245",7.895663810537,10.1555584713088,10.8783362539565,11.185901707765,12.4803148945145,12.6573345168575,16.3199823202003,18.0408072125852,21.3840519183246,24.2847109851575,29.2551623223631,31.2816469308849
"b=0.25",7.85439544058735,10.3698145108422,11.0722394843606,11.1377605161277,12.9987443994719,13.9454313914561,17.3133910959671,18.9287972869646,22.6624522658123,24.3095613408406,28.7184067521464,30.774374689754
"b=0.255",7.86547497982095,10.4774783732644,11.2146536521325,10.9428289571712,12.9670842245155,14.2041330789534,18.1236403436194,19.4465027743588,22.3494639197354,25.9509979327682,29.5696587186251,33.3774916225694
"b=0.26",7.93438230388424,10.5817672763239,10.7771892126496,11.3759367048165,12.8906483358462,14.5681889579621,19.4017680943204,20.0903074271029,24.0685703919458,27.4428059942013,30.6642368204365,35.2866106288872
"b=0.265",8.10557013812782,10.8613677270472,11.0831472444546,12.2830997040979,12.7769258210732,14.7511804632553,19.6336877386308,20.928571318927,24.8093023397082,28.4738320043226,32.7429705495364,35.6317160867215
"b=0.27",8.00825779851967,11.0407609453909,11.1810556142374,11.7116612054985,12.8870023827106,15.3520715720977,18.876899750522,21.2820154619515,25.7994345157613,29.3304265506969,34.7855313857547,36.1592568082911
"b=0.275",8.20320448583007,11.1234076629111,11.3038213322651,12.2920896805162,13.4130444188859,15.3996861394963,19.09069552419,21.8596536799849,25.8732134821192,30.2667186707578,33.6943996647894,37.482841802022
"b=0.28",8.42927632082207,11.2121638737003,11.2800476268869,11.7389071452674,13.6608007387488,15.2561199814891,18.9771312866182,21.8103999172728,27.2140047272487,30.8022870780271,35.0416026573282,39.8333005737056
"b=0.285",8.44292534727343,11.1342733524846,11.1768583281756,12.4710854360206,13.9666528240678,15.6221113800371,18.9913356538841,22.3113500287541,26.7222855734794,32.2401604787658,34.8661227144427,37.5983467947917
"b=0.29",8.59996457658339,11.1205060643086,11.2848705269266,12.3947499831588,14.1452135934843,17.2979342905982,20.1556967066097,23.2761859458063,27.9375522895168,32.3696767873479,36.0952460783438,38.4246293310734
"b=0.295",8.72451279850898,11.3748459913674,11.5285858404864,12.444875941257,14.1953812601398,17.5202275837844,21.2548517474882,24.6206825417928,28.2708709436486,30.8385327398204,34.2731334520215,38.628423831695
"b=0.3",8.81317283940908,11.7952987922957,11.8648634584536,12.4651234908387,14.295457070552,18.3010325707122,20.9188057339593,24.3284835025153,28.6625261526224,32.1014289882788,36.243036392881,39.2144178605177
"b=0.305",8.76348049263288,12.0023474727098,12.053111861028,12.9190041240104,14.3340077473694,18.1284629723882,21.5915389090336,25.0942050475491,28.5265911081743,30.6547748710907,35.3680501984267,38.2250072887702
"b=0.31",9.03203254250795,12.1878470235395,11.6689821780764,13.1200479389661,14.3017689099635,18.6341853426285,22.2520045263026,25.4347114186169,29.5633352526354,31.2922650189663,37.9572507313387,40.706424471243
"b=0.315",9.05428606980935,12.6669175383029,12.1504337969882,13.0140351586793,14.5842302297418,20.1663718880777,22.8205145965273,24.9526435605498,27.9665003933497,32.6405462978301,37.9651888208003,39.6170358982812
"b=0.32",9.37608005033593,12.5486321079319,12.1614160679989,13.4313663057322,15.0462928906332,20.7419088024682,24.0099775664585,25.3210904723426,29.7460808223073,33.8199709496754,38.0791332778359,40.2783840591362
"b=0.325",9.57092946921076,13.0315244706447,12.2715119146766,13.6890593937711,15.04617694754,20.1667893027464,23.3715574321941,26.6112237732556,30.7859180561844,34.456608450397,37.7744338880502,40.6777731145827
"b=0.33",9.76493500718602,13.1862480155886,12.1924999533614,14.1280129877205,15.8528262962232,21.0669699808982,23.3037602580069,27.6146086693671,31.7047857296739,34.0728269753654,38.7327334569753,40.9170844907513
"b=0.335",9.87929075707511,13.0630219897914,12.8727682277605,14.3693864645446,15.8874382288138,21.9153118141945,23.5971551931,27.8683959455672,33.1699399253845,34.1606180953803,38.2689371060527,41.7348737473619
"b=0.34",10.1330580042492,12.9992386526425,13.1734683444991,14.7897949239626,16.1201722859515,21.677680683073,24.6470201897861,27.9396583516783,32.8288951908733,34.6791454767768,39.6862993453463,39.6944302337953
"b=0.345",10.2404470191922,12.9745170490676,12.3348349177084,15.1575791375922,16.6824270279312,22.4898199057773,25.5330322508377,28.4167542093871,32.4274553611057,36.8552972059371,41.0634442345512,42.7638247770179
"b=0.35",10.3735471000256,13.3630667379171,12.9875580958873,15.4169349475873,16.5320508965865,22.4784844960735,25.3067686183608,27.8736209634728,33.6831286295057,36.3316363335817,41.3141063913667,45.7334678474935
"b=0.355",10.434781210264,13.1899384118139,12.8905045029377,15.350242124114,17.2415785028667,23.0613281813594,25.0823389025099,31.6102603610654,33.1562675792468,36.1916364986847,40.6491991586289,45.6911373132176
"b=0.36",10.6203751497986,13.5165784809176,12.6123295798514,15.4265348046006,17.246624517291,23.5628200517701,26.9556582379004,31.1578627676044,35.3426764262942,39.094059299898,43.0461218201565,44.5610574897138
"b=0.365",10.5792328791729,13.4941694065452,12.6729665047872,16.3745076637963,17.8937630899787,24.0315268160607,27.6862332161947,32.1850315827568,34.9829589761629,39.4725901114813,43.3375712994397,46.4295644079702
"b=0.37",10.7053228116299,13.6179281177076,12.9072022925279,16.7589140488023,18.3614347829377,24.8024450698035,29.1337865945231,33.6479970833882,36.0081678217575,41.1306983041894,44.4937981678099,45.6996142251313
"b=0.375",10.7320801217798,13.5464431581461,13.8470959566423,17.3500455891607,18.4643347965337,26.0021428226871,30.8492215142276,32.1066260569903,36.3500707289621,42.1659187255145,44.7814119909462,48.7869250542943
"b=0.38",11.0441886120126,13.4032704086747,13.4254117503495,16.9402820955635,18.7810253050961,25.9562772014616,32.2228499433049,33.5259363009754,36.4885670277486,42.1385384592171,46.7332516971818,50.6813370474055
"b=0.385",11.06894477076,13.4482981704983,13.5999226076771,17.6366246276198,20.6183126687378,26.9598621575771,31.6398180069226,33.1413090643309,36.2787459914594,43.0674665993452,49.3540225656055,50.9555749860268
"b=0.39",11.1995415775777,14.3311199068861,13.7041492230867,17.5226245241197,21.0108118696042,27.5443124741496,32.2256225357713,33.8739806659308,41.1951749088484,42.0247047140057,46.8199402233137,50.7209614522652
"b=0.395",11.1317906503056,14.5433539780679,13.6358102124714,17.6733862452427,21.2377020643286,27.5961193106056,32.8231209544997,35.8927433803921,42.0194923433201,44.9273024191569,47.8307586344298,52.4729990215041
"b=0.4",11.1654379695849,14.2756250778807,13.8230031297439,18.0871198962644,21.9073179856241,28.506577713314,33.789738602652,38.5562604212623,43.8137463868647,46.9574006442161,48.5259407424534,51.5042037633646
"b=0.405",11.0834827702513,14.5741963845508,14.2528264016904,18.6218000869562,22.542620971779,29.0264029558881,34.2263892920327,38.7186077397992,42.7437090801837,46.3078647013758,49.5062927814691,51.4270458590143
"b=0.41",11.1305992069357,14.5975291006837,14.1693044763557,19.5121279562894,23.577757446311,29.6802425965038,34.3985607845222,37.7154501213554,41.4214976881056,46.0654113687104,50.4918385964986,55.4057785830775
"b=0.415",11.4499403454871,15.0315155025916,14.4503502573272,19.910296036521,23.3908857486531,30.37090866073,34.718992998802,41.0359664614672,44.2097060424299,49.8557984226099,55.7330764396664,58.3976470015898
"b=0.42",11.4848563577481,15.2788022791075,14.7998922092859,21.6152232173526,24.3539453407076,31.944882400159,36.079902760817,41.8906051385812,45.5506604142224,48.0432692931793,56.8150785171078,59.3967238508517
"b=0.425",11.7912128392667,15.1914364376481,15.630512866585,21.8990869513789,25.2442525776398,31.8239073629277,36.8033837502045,42.6317039699058,47.1615132143334,50.6775176799227,56.0102151903896,61.6650331974598
"b=0.43",11.9364242297422,14.8984589842412,15.2023060589913,22.7601132104301,25.7023764922179,34.5029183325421,38.6234969549937,43.9267479814297,47.5557158127285,54.3456466729182,59.1912820248313,62.8942057900692
"b=0.435",12.1094746999034,15.2192749244473,15.5010294993773,23.0311706550927,26.5480157014554,36.328730037929,41.6090221533124,47.3411539215114,50.3060504980282,54.6890814246677,62.1978389660201,61.7038729874744
"b=0.44",12.0060551064053,15.2861562369621,16.0706961409582,23.3592729099882,27.9976814754796,37.2651002126704,40.9034330368297,48.9892253825703,52.7859113143236,55.4748522677225,60.6323046035708,63.8255175945375
"b=0.445",12.3278123713054,15.0298263086618,15.93209071844,24.8485915051797,29.3794075601514,38.5140619059757,43.8121946762629,51.1177257637081,55.1951937432202,59.2899133649254,62.0652666002013,66.9059287036504
"b=0.45",12.3182319915435,15.0747992277122,15.8460690216428,25.4457447544113,29.9061492940296,38.7691815591023,44.3432194970914,49.6229122587185,57.4078302771012,58.9729024642847,62.2274626088634,67.9670184394674
"b=0.455",12.4256374146614,15.1399124927419,15.7581469008509,25.8426938851348,30.8514780927798,40.5873831244837,43.4754230108457,51.5015822551188,56.3616188689445,60.9268280638727,66.3799651908466,69.9722168546094
"b=0.46",12.5617166221894,15.478927559625,15.6043853582872,25.8683466259086,30.8129280793384,41.6281415809201,46.7664842278207,54.69806424817,60.8211990610751,62.8116564795417,68.3890468422443,72.3735895291759
"b=0.465",12.7027167868654,15.9188347035841,16.3756492818899,26.0557713477997,31.4187944434301,41.7355699383877,46.9837405124557,54.2930616308277,62.7571513960549,66.2662362105485,69.4202753846522,73.0584125965512
"b=0.47",12.9869475011587,15.7313184266962,16.5726481059316,26.5165820843042,31.1714505008654,42.1087863169094,45.9961824073587,51.251948317232,61.5526649960669,61.8586805370136,69.3263067873697,78.8082044363888
"b=0.475",12.4927071557912,16.0150249813927,16.8134404757701,26.3155136893798,31.4625323999002,43.4958382353682,46.2919797746087,54.9589089641355,63.9718256968567,66.9454344889435,72.0342617925432,84.7508254065324
"b=0.48",12.7252447381286,15.8109857778517,16.3536375160531,26.5390120940011,32.9488915195081,44.4340023901215,48.17557183494,55.2215063524536,63.2050479027796,71.3391055506395,75.4552829782274,82.0043990087862
"b=0.485",12.9793907608543,15.63776134842,16.7105931495029,28.3643106347674,33.7903692776532,43.3681183386472,49.879520471537,58.8511555572593,63.2689906545445,70.9055380258056,78.7277723658294,81.4515039999803
"b=0.49",13.0559731073943,16.0240657102572,16.9143384379046,26.8277951082384,33.7732023635145,43.2516666381096,51.8304737174352,59.0650052765602,63.2433361901342,69.6673157619837,76.5622328615498,85.8493255778394
"b=0.495",13.2391793199251,16.1053293492451,17.3900658899117,28.2208795671073,33.6307485756671,45.1338831988561,53.407739896149,56.5081522766403,63.4187687168347,71.1246274450322,79.5219919841176,87.2507233427693
"b=0.5",13.5244134652846,16.6365697127162,17.5690491606294,28.5381460292483,34.8090429033149,43.0934114403901,54.1215799433746,59.7121918895936,65.7588664542517,74.8044983871365,79.7413400298022,83.9488753661377
"b=0.505",13.3894203934712,17.0106299495851,18.6999185863142,29.0985624806515,34.318170323737,43.5584067580107,52.4126244633931,56.6144336130635,64.5444667912924,73.3535090503752,83.1184253714601,85.7404673837692
"b=0.51",13.4897880865164,16.3337643763446,18.3331941705729,28.3546259648071,33.3662216081485,42.7070388322676,51.0261559715326,60.2321114083277,68.7412794051847,76.3776991884529,82.5722663869483,86.806139211257
"b=0.515",13.567978920232,16.4435541028177,18.6319809818372,27.4218115286921,33.9063927252756,43.0862110430397,51.2572621842175,59.2796065475209,64.6426692757709,72.4517185380773,82.5224863952068,88.7520814467576
"b=0.52",13.5266713193432,16.2736369229736,18.3282552479817,27.3458352764782,33.6619492334799,43.8445350578175,50.2382753332389,59.7812075281464,68.1819737860577,74.3575061140158,83.0688867993939,91.5531278073129
"b=0.525",13.6055943263599,16.2561644453465,18.4823381024682,27.7308608117809,35.0254997165665,45.8163860118822,52.1777620713626,60.6448870687967,67.3765745140629,72.5933270718328,81.8592752516065,85.4155426072443
"b=0.53",13.9194703117268,16.382894217985,18.0946544486076,26.7204193074473,34.6951031479854,43.7679170707028,49.3317122602668,58.7665483813777,67.6398479642555,71.5556565131756,77.6673129706486,83.4568137229396
"b=0.535",14.0753064253906,16.542012726452,18.4966057285824,27.162149444849,34.4974764719799,43.9968752898604,49.2331099555468,60.1483029699372,66.1269166834822,72.5518053838975,77.8622812816692,83.7483633462822
"b=0.54",14.2836513204268,16.6979633074518,18.727586236465,27.1957184764069,32.9301411913113,44.5512116543321,47.7277523484258,60.3240818154103,64.6919533831237,73.5136640387688,77.5864380482473,85.834996328223
"b=0.545",14.1662769149683,16.5622491664677,19.5455145869582,27.5351402396632,32.9373596018205,42.8561446310611,48.9575939228111,56.4334869152148,65.5479753141997,70.8888585915552,79.1954815879413,81.6013488796395
"b=0.55",14.3298926714085,16.820628136385,19.3471777205691,27.4640216831234,34.6398876904325,43.5771319176426,51.186779613136,57.130022496907,66.3918911538668,70.2563856279504,80.7977616241716,80.3614885216527
"b=0.555",14.7176139693853,16.8464379170161,19.6266716576323,27.9748323510545,32.1942301279179,42.7772000391254,52.0548369794899,58.4912842797724,65.1695741871149,70.9937844154482,75.1601742236516,80.5890274697206
"b=0.56",14.971508314662,17.0943822038734,19.583148892186,27.6434987433142,32.9892293948437,42.6654433336503,49.875793796844,58.1571439223806,67.0745100883629,71.2954667340982,76.5562352522893,82.2725343080583
"b=0.565",15.3260624237706,17.184218300546,19.8770024379816,28.1280509401754,32.8877671047436,43.8666156148827,49.2779536754503,55.0932194755253,63.9583976765908,68.773614653305,72.4957228046698,79.6811537224976
"b=0.57",15.3561713363196,17.3070854524741,20.3165480124164,27.0235142108417,32.3013011132248,41.8164036521266,49.9790711106223,55.253837488069,64.1145104907641,69.3996234868238,76.8494655337993,81.374343338094
"b=0.575",15.7024516806368,17.5953574049097,20.5261007391561,27.0372574959664,33.4059782634057,41.8839126807946,50.6891888783406,54.5386987439963,60.6889846870914,68.1821737521036,69.5821944970855,80.2027080455661
"b=0.58",15.482286126722,17.984599633927,21.5325354976861,27.455820169223,33.3486053220818,42.9319805267444,49.8935594238042,56.9546735054766,65.2396820402537,70.241323542707,76.1678853335215,83.416087565604
"b=0.585",15.3285353038692,17.4980166327007,22.3362167800138,27.5915617148395,33.4220687172684,44.6687548496276,50.943853922091,57.3209402121377,63.4397609520344,69.8291675168735,73.2434187185555,84.5774866670007
"b=0.59",15.5182462763359,17.7866749252183,21.0786536363737,26.5244085734772,31.8936209097647,42.7059485350796,50.2388445342202,57.0464688885867,62.5391925201643,69.7255139703994,74.8415564549495,84.4449863272857
"b=0.595",16.1704954331061,17.3577587959725,21.5899698220121,28.2105115203353,31.6984099594848,42.2574805566859,51.0374644940722,55.2155022275916,61.7066605186519,69.8120571236947,76.160363553821,81.456176660215
"b=0.6",16.6254700096588,18.0080903545921,21.1874816115883,27.5413161709241,32.5913205511376,43.6912640680542,50.4746858935495,55.2894725930857,62.8645866778635,69.1907836287024,76.5120829135408,83.3169950147758
"b=0.605",16.6203339590531,18.213667370503,21.877948089686,27.2152461600706,34.0625662609993,42.1780460813742,51.3912172650961,55.5468679018609,64.2228731907352,67.3119287938399,75.2555969873049,83.7590557185876
"b=0.61",16.7712372621511,18.5519160719357,21.6332045724616,27.8203422409248,33.7017413496423,42.3433979904136,51.0832263630091,54.9432148432262,63.4576442774226,70.6892874336535,75.9675470634751,83.8594744008744
"b=0.615",17.0644951293616,18.375174208105,22.2469739279085,27.6477425726399,33.2486427405756,44.5394668524457,49.7354552941571,53.9884540975971,61.3552018530256,70.1079126743522,74.973704019987,82.842772966219
"b=0.62",17.4422846005821,19.3239703672262,22.6336865710639,28.2346339310651,32.3743082671624,43.0375704909717,48.3885849201427,56.054021618454,59.8548307272386,70.9969307301289,77.8706601206754,83.4981488231114
"b=0.625",17.6529190145242,19.3522665235141,23.2842729320413,28.422992800993,32.4733832274654,42.9696472709485,48.5228567318255,56.2138551058015,62.2294658260289,67.2984817597006,77.1050049933683,82.0686392689894
"b=0.63",17.6360922967892,19.1550421027966,23.0717513527101,29.0542276297746,32.7100143471101,44.2322862027854,51.0926835628788,57.5742606314643,62.4332068758916,68.4543574833888,77.1590905719247,81.9040566627415
"b=0.635",18.0515302398357,19.0474306123947,23.2113353132487,29.2136886161815,33.4469869529574,46.592382523505,49.8720812379084,55.8624279045801,63.2070066365414,67.1294669350848,75.5345196708277,79.4157316731768
"b=0.64",18.2966061262369,19.3747542947463,23.3561129285061,29.0580534213415,35.4431822416114,46.3975025671969,49.9529050561509,56.8937308097334,65.2193695272868,72.0393143979723,77.1894168028227,83.5677210696595
"b=0.645",18.375853468015,19.1516727274534,24.1079164943001,30.0043417331892,35.8480717305947,48.9139891121038,50.9069698336438,55.6379077986135,65.2951186547208,70.210897257601,79.8099228077162,81.1739728033717
"b=0.65",18.9014436755962,19.8103181565779,25.2223758968618,30.5677004439946,37.4630949368778,48.8306186572825,51.891121409769,55.1179238528282,63.0594889228419,69.281369261479,80.2786065144789,81.4529631736907
"b=0.655",19.1759358818761,19.6862381938347,25.8519132711285,30.9556924626757,39.2574913726335,49.185370556146,53.0566943173374,57.3747844770957,64.8237685725871,72.0940661212562,81.9882979923284,83.1234828635371
"b=0.66",19.2498771487208,20.1641475560875,26.5029004539571,32.1746452037444,39.1222867750484,49.3153302527494,54.1703328304995,58.7126682545957,64.4348813258069,72.1300114343005,79.6853548857522,87.203518600885
"b=0.665",19.8414505153026,19.1761284098403,26.9360868277689,32.1834574424827,40.5557727364776,49.2858138733528,55.6800529170251,63.0262612667309,67.2533819124066,74.3277652802165,80.9918806305375,89.8023287641276
"b=0.67",20.2677696131888,20.4058632899114,27.3167476472885,33.0034751532256,38.9426518597416,49.6029959325561,53.1797244004574,63.3345005758109,70.3821738534375,76.2522944537922,83.0039053896935,87.641646198012
"b=0.675",20.2443091246386,20.8281327037344,28.1696645376478,33.1925302962355,39.7626245007848,48.3796968666278,54.0401122047277,63.2143212170952,70.9915088262138,77.8858205738071,85.1154699327388,89.996675660551
"b=0.68",20.5919929707385,20.7878980013841,29.3025027851873,34.5588341223877,41.2231315659669,50.7343844967787,55.6992864827329,62.8408987650356,71.3638151986002,79.2758778193857,85.3454317597427,93.3069000678859
