"","Bartlett","Bartlett_lug"
"sim148",1.14677591513271,1.67997127537559
"sim149",0.146739365353363,0.1484211098947
"sim150",0.207603392837511,0.235804454310173
"sim151",0.0870473256932178,0.108027588679376
"sim152",1.01024597449859,1.04496826598224
"sim153",3.03411203064222,3.17501523875865
"sim154",0.802199140063323,0.987047786919438
"sim155",1.92087516272048,2.2990314640583
"sim156",7.38708946690387,8.72632570547075
"sim157",1.36550513701242,1.34509415201138
"sim158",0.660502509130549,0.653656469276543
"sim159",0.4093092822522,0.442644769307278
"sim160",0.318775082246772,0.354238781632092
"sim161",0.15616884329154,0.173220742831751
"sim162",0.299826194776946,0.285463733490416
"sim163",0.214412353381424,0.208538269518735
"sim164",0.91713709713556,0.895830233659425
"sim165",0.331990615855163,0.330520349465821
"sim166",0.14668816927875,0.144791633273119
"sim167",0.0564821499551948,0.0639789880567555
"sim168",1.55306166382313,1.42736579262827
"sim169",0.157935746010467,0.158363122412668
"sim170",0.248070859234231,0.222513157911086
"sim171",0.127671948086349,0.144012983603277
"sim172",7.3118158248682,8.66584397030483
"sim173",0.204161852585193,0.18895796991016
"sim174",3.19036324474995,3.07217021764857
"sim175",0.675479453017819,0.652905839088316
"sim176",0.572071942326337,0.547446362121005
"sim177",1.12585327007808,1.13181871811408
"sim178",1.08806661441051,0.944589485253203
"sim179",0.00814299703395698,0.00712547031298644
"sim180",4.01179189514059,4.70955494615514
"sim181",0.692277863264399,0.807198731522441
"sim182",0.243004897638228,0.283421065651243
"sim183",0.193380014365133,0.207044790989998
"sim184",0.379954861746758,0.476141574682479
"sim185",0.775808517956748,0.751155662309877
"sim186",0.272053870237793,0.300864549804039
"sim187",0.817971661536706,0.842285652903202
"sim188",0.0372828103175632,0.0326944733763271
"sim189",0.215377616371752,0.193657001901593
"sim190",0.629723255780287,0.573416731046489
"sim191",0.947152395979662,0.920835191471316
"sim192",0.548909388809168,0.536913328719981
"sim193",1.560383064776,1.56766809236556
"sim194",1.08138949177706,1.23010870295476
"sim195",2.28652258678273,2.21011375315588
"sim196",0.237055745532894,0.224899508042749
"sim197",1.86493631501689,2.06834062820109
"sim198",3.78735994581818,4.19606869322708
"sim199",1.70712889635978,1.59922350742815
"sim200",0.000632614908843717,0.000612245944032036
"sim201",0.994264456440196,1.09182694499557
"sim202",1.10929127777542,1.04338013973569
"sim203",0.0116258120166855,0.0114871068180235
"sim204",0.405511307074946,0.415625429023977
"sim205",12.329691964504,13.7961499762727
"sim206",2.19015552811034,3.90470955692823
"sim207",4.48572483345694,6.01698868357239
"sim208",0.680319826491822,0.749958000497279
"sim209",2.58311919632164,2.39158261133347
"sim210",3.82922258000756,4.97139345174048
"sim211",3.66348765006373,3.99625223895374
"sim212",0.684338399723325,0.803979663932142
"sim213",5.19034119234124,7.8465689851651
"sim214",0.836275446218343,1.24408695342379
"sim215",1.0233288628947,0.968952974459953
"sim216",6.14784388887329,9.64090771480047
"sim217",0.000338617336076318,0.000297475925592739
"sim218",2.34261739158691,2.22522457389048
"sim219",0.120824139144834,0.114737201022569
"sim220",2.41089427461923,2.31525818288804
"sim221",0.141491647048581,0.135474986282854
"sim222",2.34877767267141,2.72968275612934
"sim223",0.0380037213157259,0.0343884119868072
"sim224",0.240026937803557,0.260405388839733
"sim225",0.138111605673945,0.171001847503814
"sim226",0.804810817859989,1.66002282222224
"sim227",0.0640717350212778,0.0635816339214077
"sim228",1.26224578054334,1.28373992417433
"sim229",0.0831502899380141,0.0993950409584627
"sim230",0.0801772702259413,0.0937367502711474
"sim231",0.00142874981901509,0.00165952330717822
"sim232",0.0843335067387605,0.103692964930651
"sim233",1.32405897274209,1.87876012023601
"sim234",0.961493094143463,1.11988314612256
"sim235",0.0355665762151473,0.0419800521117086
"sim236",0.987513505273963,1.09885238370809
"sim237",2.10476968793857,2.02762915423725
"sim238",0.545157832848375,0.549680369437754
"sim239",1.71170699681797,1.96337844301987
"sim240",6.65579500954514,7.29946468695167
"sim241",0.14263794674437,0.137770263050669
"sim242",4.67963645279057,4.32500077559351
"sim243",0.240632762174158,0.285007936304815
"sim244",0.776520444361849,0.705621121310812
"sim245",0.00867953337757872,0.00851087350141884
"sim246",0.00476900718835303,0.00536060186316385
"sim247",0.49253277904392,0.520283967535848
"sim248",0.0679063256635403,0.0565879205065474
"sim249",1.82614364615483,2.15361047622818
"sim250",0.00537833249709392,0.00536879118847918
"sim251",0.0528571478883289,0.047946586800638
"sim252",0.18518281181205,0.207017173474015
"sim253",0.614126263942223,0.573970472460214
"sim254",1.90694991014856,2.0414194930752
"sim255",1.18397399779911,1.68080805412073
"sim256",1.05521929501576,1.25479910208526
"sim257",0.0429942360347108,0.0447885641330779
"sim258",0.688679126321406,0.688765474236519
"sim259",0.11911139379877,0.106283695090948
"sim260",0.145838621405166,0.13541258914189
"sim261",0.683552640505765,0.690513367861317
"sim262",3.31008431356213,4.27240291002417
"sim263",0.0387379406412777,0.0388313744390128
"sim264",5.1007917391444e-05,6.94161835710261e-05
"sim265",1.1798609142523,1.51219193644765
"sim266",0.252426163026903,0.25490463110354
"sim267",1.13911337462854,1.22066135140865
"sim268",0.804248779575527,1.02333215613837
"sim269",0.223024731360477,0.213568215776202
"sim270",0.00595105631170425,0.00530596748045948
"sim271",0.302698034208599,0.292896042863523
"sim272",0.515185505218687,0.66961518262475
"sim273",0.0116845262224254,0.0104935772508691
"sim274",0.0483498792042441,0.0489611795594673
"sim275",0.0150207976015437,0.0161544615971943
"sim276",0.315245940128959,0.340113809961352
"sim277",5.39732883719173,6.3441284299551
"sim278",1.22379274650114,1.56229164604182
"sim279",0.438025537501312,0.421247414862496
"sim280",0.46328000142475,0.655511076172458
"sim281",0.48749724879892,0.55284787712864
"sim282",0.0282232831371243,0.0253083922832245
"sim283",5.33059027997885,6.23424001667334
"sim284",0.703217041254957,0.590801831282012
"sim285",1.54692179765838,1.64117554778894
"sim286",0.0757273750960998,0.0657032237850815
"sim287",0.579898501797408,0.550039067613924
"sim288",0.00331219921157301,0.00389142847709741
"sim289",9.37977084217793,8.29327584003755
"sim290",0.59397012663226,0.574409093819519
"sim291",0.420651263624611,0.39165814665341
"sim292",3.97107994357669,4.87904894025022
"sim293",0.03186836017606,0.0288289037238444
"sim294",0.369439796908504,0.571956676439799
"sim295",1.26117263922219,1.09133185771509
"sim296",0.0908245351088435,0.099765383223754
"sim297",0.447279252818272,0.431420064553785
"sim298",0.00525729653925055,0.00493906527846257
"sim299",5.78356891095895,6.96753714268526
"sim300",0.0470487941577301,0.0520661900098201
"sim301",0.689343336156925,0.752092760022689
"sim302",1.2621408212429,1.81001237195251
"sim303",0.00032330303468702,0.000290556737801669
"sim304",3.66033357282929,5.13142632355023
"sim305",0.0552552295483773,0.0564077951169004
"sim306",2.29241924749999,2.54356446626092
"sim307",2.3139157211817,2.8590183995817
"sim308",2.55050558007198,2.11170485602671
"sim309",0.625235548084758,0.56965227804695
"sim310",2.1189346662927,2.45430317436983
"sim311",1.09467170548717,1.8282171464021
"sim312",0.115508047488184,0.131307188969586
"sim313",0.336796204300614,0.527695831613919
"sim314",0.446300180475895,0.595691451412511
"sim315",0.0458912933620652,0.0418082090868882
"sim316",0.68589768556953,0.650008983963365
"sim317",0.515718794774486,0.440695561821298
"sim318",2.53715989649178,3.20740997431507
"sim319",0.244913762140458,0.237362841792224
"sim320",1.62736234107506,1.34937965616861
"sim321",0.59990096128457,0.546371723102479
"sim322",2.69154608253577,2.80328371299526
"sim323",1.19134224844238,1.35917323716789
"sim324",0.290233706750882,0.246750767187628
"sim325",0.385187562260899,0.339264509098634
"sim326",0.0510703885589961,0.0511066692891888
"sim327",1.00390794366872,0.99220405099181
"sim328",1.14178402782402,1.36122473645426
"sim329",0.727835525675816,0.691203273400798
"sim330",1.54359081717778,1.54453851210262
"sim331",0.895039688061275,1.11808018802622
"sim332",8.21331522472752,8.24311509557835
"sim333",3.41476727410974,2.9944362723113
"sim334",1.44911839691116,1.48316753688259
"sim335",1.01999103721583,0.91475705175877
"sim336",0.000209588161063044,0.000235882680833162
"sim337",0.7163938527963,0.986198206476073
"sim338",1.23526321416539,1.12695998661977
"sim339",1.29224913305151,1.39770156225084
"sim340",1.49456593030031,1.46200630880311
"sim341",0.861783978714306,0.825772667175412
"sim342",0.183014658666096,0.163694441477512
"sim343",3.63457846727175,3.9177997469372
"sim344",0.320090428120203,0.33471224514981
"sim345",0.00134643040114515,0.00125645157902083
"sim346",0.306018077971295,0.253117548690563
"sim347",1.9944400459006,2.44172913416711
"sim348",3.0358965815946,2.51713074833607
"sim349",0.284497862030015,0.326041286465165
"sim350",4.59961224557944,4.68043057023575
"sim351",0.107587809851309,0.0959399878355819
"sim352",0.695859261453762,0.911240344495647
"sim353",0.0501480800151545,0.0539144698022428
"sim354",0.0967384663460863,0.0909860909340515
"sim355",1.505545562601,1.72067089113079
"sim356",0.180900197568328,0.231037929476198
"sim357",0.92507060999877,0.931810132707134
"sim358",0.934552859178495,1.06788756537346
"sim359",0.267637862361181,0.317098485672177
"sim360",0.11650262621552,0.1142249803807
"sim361",1.94225620758133,2.01812970382439
"sim362",1.51939832950688,1.27178822969517
"sim363",0.273973489840074,0.386492039258559
"sim364",0.0607940133785172,0.0521981517673161
"sim365",0.13821229903858,0.22556448007805
"sim366",0.0181903251262974,0.0177792457337719
"sim367",0.697141378010399,0.681471054295615
"sim368",0.0034975357274066,0.00374582131265304
"sim369",0.666075374438479,0.611616973860473
"sim370",1.06851484768753,1.02651083310584
"sim371",0.856295930028729,0.767048346205493
"sim372",0.167742637980104,0.164717004797313
"sim373",0.273063808103308,0.283792107425893
"sim374",0.453980332170292,0.397001096159989
"sim375",0.607165032542832,0.713125724672278
"sim376",0.513937616358125,0.490377829382294
"sim377",0.0467248316311519,0.0472503894660722
"sim378",0.0683626493191557,0.0798914364356536
"sim379",0.0250668423102745,0.0254975793419051
"sim380",0.364038872094913,0.339880767153433
"sim381",4.62552542311621,4.3178173924691
"sim382",3.91432455533278,4.54756855656698
"sim383",1.18450224971886,1.60740461855906
"sim384",0.00391646363440887,0.00531343977986957
"sim385",0.693706310476618,0.885414152311426
"sim386",0.106122391913071,0.111470686692963
"sim387",0.725773729771749,0.874849333820183
"sim388",0.515236642710155,0.551632793761572
"sim389",0.0626849968386753,0.0688907907630484
"sim390",0.0439351705784267,0.0418659173610039
"sim391",2.00970726622669,2.18794299797261
"sim392",0.0751679493546079,0.0965792579857974
"sim393",0.235394947451861,0.208652404261598
"sim394",0.156632279701802,0.14464626276779
"sim395",0.460658131315857,0.529829129893354
"sim396",0.0842894089156913,0.106931077587501
"sim397",1.19907886575982,1.68391643796394
"sim398",1.1738675676787,1.54881874560374
"sim399",0.344417665024282,0.467629929486558
"sim400",0.0710283842042304,0.0747488555874091
"sim401",0.000889314291164162,0.000857214554831394
"sim402",0.183443958347402,0.195686979005417
"sim403",0.837544527187972,0.731676783116888
"sim404",0.200463369360374,0.194717361510061
"sim405",0.739624160984648,0.726783692684509
"sim406",0.804521634846403,1.44607925135812
"sim407",0.0805181748206048,0.103106909300831
"sim408",7.06335217499545,7.42427131749143
"sim409",0.193487545151471,0.175121110924053
"sim410",0.172870119340852,0.166660954352986
"sim411",0.160055239989378,0.144198866971489
"sim412",3.91638438091667,3.41371416905486
"sim413",1.83182383557312,3.20397337936851
"sim414",0.207209395001118,0.211160392639519
"sim415",0.280206128636932,0.223860453303967
"sim416",1.74015308418165,2.02874247220905
"sim417",0.0403899013861142,0.0387922335938593
"sim418",0.38505281314057,0.486425249252189
"sim419",0.00502806569969506,0.00528959020811241
"sim420",0.0388016551771987,0.0372404957789052
"sim421",0.342712745478396,0.316731293787077
"sim422",0.43567263765542,0.414770594928072
"sim423",0.470014164548227,0.479902332238463
"sim424",0.0211558954094518,0.0284408698275834
"sim425",1.67814002693889,1.4783202086896
"sim426",0.153537407549806,0.169461376475709
"sim427",1.81132586530514,1.95610974422587
"sim428",0.802634842867608,0.757519691898771
"sim429",0.042851102036171,0.0457272223529792
"sim430",0.130896811020447,0.123971195413371
"sim431",0.804185971765075,0.848276489962959
"sim432",0.341078829596449,0.336207804447339
"sim433",1.88130036098921,3.05682476515322
"sim434",0.0776357037153619,0.0738051818069647
"sim435",0.686655460054932,0.605904606815119
"sim436",0.591565253283693,0.537998906454798
"sim437",0.0247505250772695,0.030734662851608
"sim438",0.433508257921275,0.677439255450453
"sim439",0.0127026179325557,0.0125152029381311
"sim440",0.0018636638045278,0.00216670775953919
"sim441",0.201898108757978,0.173565175880726
"sim442",0.0126574057890902,0.0141913043870667
"sim443",5.32967575385018,7.55164491772584
"sim444",0.88088370760912,0.839064193801108
"sim445",0.514621910565833,0.577668585179948
"sim446",0.422056389483365,0.401695910084237
"sim447",5.09040731243188,5.71308462918573
"sim448",0.876175554500235,1.11348884918715
"sim449",1.50376737178873,1.47051261267002
"sim450",0.591838849608976,0.551352642664914
"sim451",1.31420855878383,1.27713575197392
"sim452",0.233793194470457,0.246165054351076
"sim453",0.0221482583371613,0.0278847417073796
"sim454",0.248132198910611,0.296524192507028
"sim455",0.0156691389632821,0.0138999991361571
"sim456",2.84403014500311,3.41609115793346
"sim457",3.46545278060071,3.69714482622634
"sim458",0.450705541942657,0.499428430417856
"sim459",0.0261349250490337,0.0329983643350201
"sim460",1.99873911577268,1.90039479900706
"sim461",0.154056707868297,0.175001315530898
"sim462",0.391437383805787,0.532398809095887
"sim463",0.323766952602132,0.340481957443389
"sim464",0.737148495166035,0.692348552589942
"sim465",0.68300261673495,0.650483102393387
"sim466",0.108063194501915,0.0972825632654428
"sim467",0.15289668355757,0.231596075955275
"sim468",2.65648716553263,3.07621426330416
"sim469",1.02606340584763,0.838545544567591
"sim470",0.0732933984597361,0.0838502728500768
"sim471",0.131222756875675,0.135351170069752
"sim472",2.83416307785421,2.73236504591967
"sim473",0.31644219835436,0.347684275134616
"sim474",1.6142370844992,1.54698141436514
"sim475",0.946491529842847,1.0260288823284
"sim476",0.00246374418702587,0.00218636538613117
"sim477",0.654584532482582,0.556683525459476
"sim478",3.96838634622667,5.18285113368787
"sim479",0.061419569294564,0.0686025892858643
"sim480",0.218562584096829,0.319621047888001
"sim481",0.0490719269091011,0.0637829972802851
"sim482",0.361251196364962,0.33334441587154
"sim483",0.289603807782555,0.244187082300091
"sim484",0.0545806201421818,0.0530874537984998
"sim485",0.0617202038101157,0.0621174345634255
"sim486",0.0523644093128572,0.0996365738229613
"sim487",2.28379306040017,3.1023882106166
"sim488",0.131834079688529,0.158489663805062
"sim489",3.36421676922928,4.42334529143583
"sim490",2.18392888686771,2.04710367185261
"sim491",0.830435271236792,0.948192719247091
"sim492",0.0502576955145763,0.044667084482084
"sim493",2.21380349488817,2.23045394139005
"sim494",5.05561120679924e-05,6.21720482399578e-05
"sim495",0.375096081109271,0.349040391022735
"sim496",2.94426716288965,2.8579991630114
"sim497",0.906427332905282,0.98513421468901
"sim498",0.06227783313127,0.0658201372801911
"sim499",2.38437645036867,2.41925730965849
"sim500",0.000275011601951146,0.000276719644571147
"sim501",1.06481839062901,1.11653795029799
"sim502",1.51766224139886,1.67181775457125
"sim503",0.742188675593287,0.86426617182624
"sim504",0.282065403128435,0.259805975136855
"sim505",0.98358002305486,1.13613826532766
"sim506",0.203466937837214,0.186817289099764
"sim507",0.451500652009614,0.416902894842128
"sim508",4.4560549220881,4.92468624627641
"sim509",0.475449530210598,0.640344234534004
"sim510",0.156888798083114,0.14578274692785
"sim511",1.11540610473877,1.52730368222028
"sim512",0.627758410260897,0.60030633731713
"sim513",0.0632425375266158,0.0693372869183014
"sim514",0.0673049031261321,0.0665431130403768
"sim515",0.403628498401612,0.461344039214885
"sim516",0.914874380797892,0.84951710856136
"sim517",1.00572584898132,1.04480936663397
"sim518",1.96954162829946,2.1810967975405
"sim519",1.05160617383596,1.05287254106924
"sim520",0.0162244396409675,0.0162029960092854
"sim521",5.54720622940784,7.57439916237971
"sim522",0.0667121322072015,0.0691119537295196
"sim523",0.710125601953273,0.666540214261723
"sim524",0.0952314206523561,0.120264497529737
"sim525",0.274772706129976,0.285734116551775
"sim526",2.47743322225128,2.37817714126184
"sim527",0.94468651324918,0.84451523674589
"sim528",0.105045662718573,0.136930884528829
"sim529",0.00712700778036654,0.00841700016796908
"sim530",5.50905108682977,4.99336055896633
"sim531",0.03435084366364,0.0306389137362382
"sim532",2.82700605457118,2.84702277469951
"sim533",0.529126477682826,0.540127316755005
"sim534",1.3965192852816,2.171940627791
"sim535",0.309290882055595,0.312332872310659
"sim536",0.00350274855767004,0.00330051226680757
"sim537",0.93047690453269,1.11907196368263
"sim538",0.73105231063286,0.675340468791021
"sim539",0.503019909404972,0.438901027571936
"sim540",0.550678433009984,0.548034801436469
"sim541",0.127957474127117,0.118156611056037
"sim542",0.00846195648575159,0.00802579897449277
"sim543",4.68037489060366,5.69304492933942
"sim544",0.00229493497180758,0.00209631818111254
"sim545",1.82961353340764,1.83780779117982
"sim546",2.26089964866454,2.12218354750714
"sim547",0.239303083534824,0.256791114871961
"sim548",0.178509415228682,0.190669462650748
"sim549",0.213199562722186,0.223198855660792
"sim550",0.00791548526082111,0.00788394743958281
"sim551",2.54267486669376,2.57407695482883
"sim552",0.327792504398775,0.27694609171766
"sim553",0.0266664550503145,0.0353653286995611
"sim554",0.322791767790313,0.360789081373638
"sim555",0.462031554432943,0.422054901667665
"sim556",0.101062941292478,0.0863814234328419
"sim557",0.331895739505547,0.342096809887794
"sim558",0.10839241920551,0.12442524772087
"sim559",1.14473281070876,1.22135212287615
"sim560",0.000514320159314338,0.000513931132705584
"sim561",3.70894410807988,3.51410895902327
"sim562",0.0136394695665597,0.0143089005568478
"sim563",1.73512964590531,1.66235667617326
"sim564",0.00967685778699462,0.00827976313139429
"sim565",2.77836331273048,2.58360604300275
"sim566",2.35077161516965,3.51612468724283
"sim567",0.209328652916356,0.195223876628728
"sim568",0.0210134797952402,0.0333815573820636
"sim569",0.994797901696227,0.913972316034963
"sim570",0.429212259363943,0.401900169911882
"sim571",0.0722297399240631,0.0653526694423006
"sim572",6.33142734544021,6.19619882722774
"sim573",0.803557334622258,0.710109227852942
"sim574",18.383635755583,19.5274239505054
"sim575",1.2949905449191,1.22070667092348
"sim576",0.0252304330095797,0.0268737916040062
"sim577",2.24338705836101,2.65032592953807
"sim578",6.03301788239395,6.00348691995208
"sim579",1.75168225540314,1.85508829845029
"sim580",0.0987472908798511,0.120501271849805
"sim581",0.856862350433245,0.828699866673723
"sim582",0.841935753744008,0.919512766616979
"sim583",0.571680457497206,0.49752750358972
"sim584",0.028193223406615,0.0320382674102076
"sim585",0.689640981688561,0.677039057595619
"sim586",1.41358953114684,1.7603314749864
"sim587",0.0567354262627552,0.0532179646573337
"sim588",0.441285774310988,0.390623777703229
"sim589",0.216409601355325,0.26766116199752
"sim590",0.000323733003969913,0.000301574222161161
"sim591",0.00279686515859155,0.00400230658032646
"sim592",1.23537196800097,1.20359157124216
"sim593",1.71548643370622,1.90831873722252
"sim594",0.520030187981003,0.489944228507718
"sim595",7.91603599740669,7.42787930044696
"sim596",3.48011996146867,3.6245201171128
"sim597",0.00918816798655975,0.00851549226404143
"sim598",0.0378165828795181,0.0371950440692822
"sim599",0.527630483919666,0.471181951617675
"sim600",0.4149728116009,0.466737317768825
"sim601",2.89491174010568,3.44103527731971
"sim602",0.891187571130894,0.796617222336023
"sim603",2.01393596732219,1.70529273512929
"sim604",1.90400951681249,1.89258207698794
"sim605",0.472550623259706,0.452691648878517
"sim606",0.727430501358451,0.893413182171801
"sim607",0.356307865289722,0.389596145508035
"sim608",0.110341843698478,0.103847661154356
"sim609",1.5645284985681,1.40422486238709
"sim610",3.2704349513586,4.33746292615924
"sim611",0.620599157023718,0.718741224544691
"sim612",1.39655658129983,1.57947017856693
"sim613",1.58409953388912,1.93498417613308
"sim614",0.00503029167913344,0.00477382759874845
"sim615",0.0633084029008516,0.0654632169496852
"sim616",8.10562880500056,8.78121736761065
"sim617",0.639245848148862,0.630499262094072
"sim618",0.799396942867453,0.835072969269679
"sim619",1.29384352427367,1.14721211713992
"sim620",0.508032484972291,0.569076483310404
"sim621",0.379989303048138,0.377597551964975
"sim622",0.958689796824818,1.13273762248589
"sim623",0.101752120193108,0.0903362898838482
"sim624",3.94841421340589,4.32328543404968
"sim625",0.77111677955763,0.815115398912778
"sim626",1.43742975156809e-05,1.29392926349815e-05
"sim627",0.710130402911218,0.726558959411564
"sim628",0.937890320019279,1.09403134768731
"sim629",5.07936679432019,5.28683923830237
"sim630",0.817064825308868,0.940386278723129
"sim631",1.45040054138981,1.72469267096241
"sim632",1.61333894984318,1.74695117330508
"sim633",0.376708640960335,0.448881056128415
"sim634",1.45884782385739,1.48565830784667
"sim635",0.000206134168108105,0.000211955439175143
"sim636",0.712911914824752,0.664626908428158
"sim637",1.3566926740117,1.23599812046902
"sim638",0.000508779839407348,0.000473822298528924
"sim639",1.05782741223884,0.979069616374735
"sim640",0.896444345532827,0.954995855390895
"sim641",0.0513058564539597,0.095791999965844
"sim642",1.49261320952492e-06,1.50717332208016e-06
"sim643",0.323398265828115,0.34286399428308
"sim644",0.0166556654355711,0.0265961735998747
"sim645",3.49166134736465,3.69341683189865
"sim646",0.882634349567256,1.424032802818
"sim647",3.7089901201232,4.00744369976342
"sim648",1.14391701545928,0.967699970752507
"sim649",0.66190882797879,0.617609641988895
"sim650",0.172899097508128,0.177766655504599
